index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh2007003312,men and literature,2007,7.507482890564687e-10,8.43480079532055e-10,8.349715392476827e-10,8.841976778726858e-10,8.750604814168814e-10,8.895929295784009e-10,8.276745196949304e-10,9.96729273026028e-10,9.42488518281191e-10,9.274327402283448e-10,8.475194896083249e-10,7.808415897996617e-10,7.373017543721438e-10,7.885719418724132e-10,6.290402806776095e-10,5.739202991818435e-10,5.2963440726393e-10,5.226328521742589e-10,5.426038368616659e-10,5.019218032269774e-10,4.193761820949136e-10,4.4889093830935423e-10,4.5808549860106215e-10,4.3819617081711625e-10,4.164264830781266e-10,3.717204728549893e-10,3.9580177974404435e-10,4.4792159614329535e-10,4.0547793644532936e-10,3.590845978697553e-10,4.012215227714285e-10,3.792668005050562e-10,3.7300580084982064e-10,3.4339949832119995e-10,2.928914645539127e-10,2.691028421922656e-10,3.190913634511437e-10,3.6072953007607444e-10,3.662053373836611e-10,3.63612384745344e-10,3.713062050285971e-10,3.735361434847079e-10,3.7825121953256284e-10,3.488186569945905e-10,3.522806074629514e-10,3.604256002450364e-10,3.8240553223989334e-10,4.3736014549572433e-10
sh2007009392,male strippers,2007,9.11604668488164e-10,1.1118044165869813e-09,1.729278416064591e-09,2.2854259229146806e-09,3.062174391039412e-09,3.85583657958837e-09,4.4666043086394325e-09,5.370585864916677e-09,6.263472094155834e-09,6.928618722407925e-09,7.604987124170444e-09,7.745752867478154e-09,8.139020348558416e-09,8.95455723261472e-09,9.338689180591173e-09,9.724252371588552e-09,1.0072568882143632e-08,1.0036266092995823e-08,1.0720301991356301e-08,1.1716892034980514e-08,1.2620510384769063e-08,1.4335870294935567e-08,1.5471145610655512e-08,1.6024776051750045e-08,1.701131686656405e-08,1.808698447016461e-08,1.8764098395609597e-08,1.8977510180381455e-08,1.7992718961571238e-08,1.8226173828120703e-08,1.8587061435616977e-08,2.001713171358761e-08,2.0508465188981025e-08,2.120986368778618e-08,2.214339870294989e-08,2.3291338660326655e-08,2.6837283142812562e-08,2.99927937852781e-08,3.1173335840263746e-08,3.2453375595011194e-08,3.258700854098993e-08,3.36227461690938e-08,3.480818832424634e-08,3.203704466644974e-08,2.985648973637718e-08,2.8952097644655006e-08,2.8376871541446745e-08,2.879957903753616e-08
sh2008004022,uncircumcised men,2008,3.86124819964917e-09,4.010971464685209e-09,4.1201642456597156e-09,4.249462407949053e-09,4.566981169232661e-09,4.70561600895187e-09,4.7378561857499714e-09,5.651017290021963e-09,5.6854708887261425e-09,5.993213418598042e-09,6.5038800466297805e-09,7.00115412965203e-09,7.68588561148428e-09,8.567157284184683e-09,8.69577259009015e-09,9.672937226003407e-09,1.015364554042751e-08,1.0349992246186775e-08,1.1014810525979333e-08,1.1640617438222835e-08,1.2117910390407882e-08,1.2843241670564989e-08,1.3538561133286109e-08,1.4845351328190189e-08,1.5729052023151698e-08,1.6024342045744307e-08,1.6755773542463463e-08,1.8950737528825434e-08,1.9952258960584786e-08,2.1484798706486053e-08,2.26181538196178e-08,2.397146903347834e-08,2.5544407243715302e-08,2.7588440273852114e-08,2.8290899379616674e-08,2.8467284291749144e-08,2.7510025219144663e-08,2.7309764696198394e-08,2.6919325499351928e-08,2.76838015909093e-08,2.6534547708869013e-08,2.4862596975749092e-08,2.4336281904858385e-08,2.4380103752794484e-08,2.346098365579863e-08,2.355441731475653e-08,2.1767037494679898e-08,2.0857416765072967e-08
sh2008004394,male high school teachers,2008,1.0285644558294393e-09,1.0248639270571402e-09,1.0055336632786016e-09,9.171563974555826e-10,8.133549617547356e-10,8.137671707121795e-10,7.323704708160429e-10,7.657027680558442e-10,8.665851855549356e-10,7.879780231090372e-10,8.582303340221031e-10,9.156104783089196e-10,9.503051827595777e-10,9.526228595640213e-10,9.277798707867697e-10,8.237005720358934e-10,9.866417588687083e-10,1.0218864985351533e-09,9.726850223085964e-10,1.0383014473004858e-09,1.0947108938587557e-09,1.1567230189563865e-09,1.1931644125099235e-09,1.084649486794114e-09,1.1152673720054335e-09,1.2404297366050023e-09,1.1768234645698999e-09,1.2338106018012456e-09,1.2043486292570969e-09,1.1733264821043944e-09,1.3074060390852858e-09,1.2791322529951253e-09,1.259532470384731e-09,1.2675949625268984e-09,1.214285708690215e-09,1.129941905419247e-09,1.2105722649512008e-09,1.1195203608395575e-09,1.0407414969509127e-09,1.0017194791909846e-09,9.506539166981298e-10,1.0457787532772552e-09,1.0710545486228691e-09,9.699212236940244e-10,9.120887368786943e-10,9.657153924915358e-10,9.248495011493496e-10,9.83449580452267e-10
sh2008005458,male blue collar workers,2008,8.071487159200252e-10,8.224797898304104e-10,8.477002410208396e-10,8.831996770835332e-10,9.993787265992283e-10,1.0492279198248688e-09,1.0703879023212158e-09,1.1570994053784161e-09,1.2252923685594575e-09,1.1971829331452228e-09,1.2581561685344666e-09,1.2152215285641888e-09,1.1702285261848214e-09,1.1814951408101975e-09,1.0544366332457651e-09,1.0679193422426433e-09,1.0181068091760385e-09,1.0378574785300086e-09,1.1203668469152358e-09,1.0361334870447246e-09,9.50595160622728e-10,9.662032553005494e-10,7.804622394786647e-10,7.343637701908077e-10,5.412062415285515e-10,3.3793748652596484e-10,3.5268646287175566e-10,3.090608716370204e-10,2.5443694621445674e-10,2.688737898001329e-10,2.5377958514411734e-10,2.2592489337669441e-10,2.2949940955577624e-10,2.181319926273874e-10,1.9285431585025492e-10,2.4338875706519936e-10,2.2568846940105939e-10,2.413397413461979e-10,2.633616261579367e-10,3.0700031703309195e-10,2.5690573378962204e-10,2.722408320602173e-10,2.0690744901138584e-10,1.8797851023782157e-10,1.8746967123514248e-10,1.7399273688489814e-10,1.13060342338267e-10,1.1255671134718925e-10
sh2008005907,obesity in men,2008,1.2328879531869896e-08,1.2258797979503023e-08,1.2234471802550589e-08,1.2388420865538928e-08,1.097687037248028e-08,1.0885967230323775e-08,1.1003353272678477e-08,1.1004401493712259e-08,1.097754088374584e-08,1.0160669580011605e-08,9.277776016197725e-09,8.834122391943033e-09,8.20516487194865e-09,8.19776792877163e-09,7.704889254885248e-09,6.655387109973297e-09,6.630583000314224e-09,6.1760972744747835e-09,5.6433126118566556e-09,5.385480903492239e-09,4.785022466551643e-09,4.367454965637745e-09,4.192527423939925e-09,4.125946534824391e-09,4.2063572421829094e-09,4.6553249385366295e-09,4.6797873418697696e-09,4.945144373356771e-09,5.1738095573667616e-09,5.3870704524212294e-09,5.395212343352528e-09,5.469953055483748e-09,5.066248779126267e-09,4.925328885316668e-09,5.556406562535437e-09,5.780716222171721e-09,5.663695453104824e-09,5.348552454602163e-09,5.120285884273919e-09,5.17797181818055e-09,5.416068658539323e-09,4.760704010572539e-09,4.327832496641467e-09,4.11988250062897e-09,4.075314719120023e-09,4.181424812302326e-09,4.055690179527449e-09,3.5792311970164747e-09
sh2008009912,asian american gay men,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.558643872978523e-12,8.558643872978523e-12,8.558643872978523e-12,8.558643872978523e-12,1.6443389804538758e-11,1.6443389804538758e-11,3.217080619756705e-11,3.8920078965221094e-11,6.119865675732354e-11,9.944407945914971e-11,1.224108582355475e-10,1.996565507169011e-10,2.470207664409926e-10,2.869007457202104e-10,2.9464475650997635e-10,9.159452616012776e-10,1.0135476808035916e-09,1.0862735730762398e-09,1.0716965935718216e-09,1.187216841701057e-09,1.153767178027224e-09,1.1973627545807425e-09,7.003005724918028e-10,6.094037913184636e-10,6.44200354766549e-10,6.808559584181584e-10,5.845053424404143e-10,6.680423986810918e-10,7.005998157608559e-10,6.739661928743613e-10,6.994458568879544e-10,6.532893110406629e-10,8.044018442414965e-10,8.282839607639696e-10,8.144585160066839e-10,8.042563138283792e-10,7.263776846875926e-10,6.862318258281176e-10,7.02215660041324e-10,4.810085579842749e-10,4.430327597837458e-10
sh2009002823,indian men,2009,9.720414157095292e-08,9.369186611263292e-08,9.431601938567995e-08,9.273373887635256e-08,9.287023552367084e-08,8.924520178421603e-08,8.853434228101031e-08,9.061125439552288e-08,9.122804546909551e-08,9.13483612651121e-08,9.277292612999304e-08,9.020508815004475e-08,9.653284265692673e-08,1.003239473073728e-07,1.0371477070523056e-07,1.0786918336831906e-07,1.108388719655335e-07,1.174042899634853e-07,1.274164812002852e-07,1.2996904782660739e-07,1.3594494525826744e-07,1.4040654170175255e-07,1.5061784879132662e-07,1.592062121233417e-07,1.6563442984634286e-07,1.6790628918786752e-07,1.786062042717838e-07,1.8448106779799562e-07,1.891637934338188e-07,1.93676636271337e-07,1.98815986970318e-07,2.0456584215753202e-07,2.0727246459263853e-07,2.1289917685244986e-07,2.1382944361587289e-07,2.1614219123428882e-07,2.1595802141798665e-07,2.1614839892043968e-07,2.1911221697253263e-07,2.2443515146353116e-07,2.2000919235687767e-07,2.182207801567994e-07,2.1760630600468305e-07,2.1844654840216804e-07,2.182885779767369e-07,2.13809478873464e-07,2.1026888035111102e-07,2.0760726217143588e-07
sh2009007186,male reproductive health,2009,1.1470729314316808e-10,1.2488603276517017e-10,1.7010743103470136e-10,1.7790309156384687e-10,1.768281270416886e-10,2.136982713801012e-10,2.476734383059588e-10,3.380306520806009e-10,4.4852511090130523e-10,5.127210114808101e-10,9.162141055761377e-10,1.4552346431059453e-09,1.6296345096779496e-09,1.6873729001355896e-09,1.7246458110837487e-09,4.553115708865502e-09,4.627569125511703e-09,4.742731947250865e-09,5.9403272598520675e-09,6.935146465040073e-09,8.201772562697686e-09,9.721742908712955e-09,9.152038129329426e-09,1.0635058951546927e-08,1.1912240229941925e-08,1.1989995998035978e-08,1.213628170182446e-08,1.1667805457915572e-08,1.1408789058317152e-08,1.0846924090075164e-08,1.0206516188763067e-08,1.0241716062532802e-08,9.532103118730413e-09,9.779134097736325e-09,1.0358118206408941e-08,9.81833134437528e-09,9.283014109391047e-09,9.775876622097892e-09,9.032472634919384e-09,9.887283333335058e-09,1.0617784660422419e-08,1.0233789667873124e-08,1.1095446800422705e-08,1.1327088161277349e-08,1.1757114084877594e-08,1.2410281662276573e-08,1.2126531599709887e-08,1.1066389780239883e-08
sh2009008142,married men,2009,7.657160140724789e-07,7.569106102486843e-07,7.473535078329764e-07,7.449390931008446e-07,8.072664701053959e-07,7.821168760859571e-07,7.7533581905459e-07,7.834556075013631e-07,7.736930444160461e-07,7.765062146356368e-07,7.657245299725177e-07,6.866825021259854e-07,6.816912736676682e-07,6.756734289520679e-07,6.56350209430572e-07,6.47950403393335e-07,6.34509580217657e-07,6.348990970332845e-07,6.308908454534324e-07,6.312510368004192e-07,6.354722848618347e-07,6.464481956839194e-07,6.740366664279414e-07,6.933456887405527e-07,7.079162529163852e-07,7.280522277087041e-07,7.518703849260631e-07,7.774358672866284e-07,7.960663169572144e-07,8.03446668866194e-07,8.233874360752798e-07,8.557012902114209e-07,8.883022211850619e-07,9.310097481275505e-07,9.485613711471076e-07,9.826711091043668e-07,1.035770413369433e-06,1.066473776293954e-06,1.0806133945469903e-06,1.0908742532672204e-06,1.0817800610787257e-06,1.081767449550337e-06,1.0684415568614134e-06,1.0389222072379863e-06,1.0337964629892972e-06,1.025283259199067e-06,1.0151488742976555e-06,1.0084270551059468e-06
sh2009008896,male athletes,2009,3.219386618055764e-08,3.143405346434092e-08,3.195662580275186e-08,3.259434128452928e-08,3.449029343575795e-08,3.4016790600602646e-08,3.733587447739074e-08,3.653902397315889e-08,3.720039286435923e-08,3.7742513672920993e-08,3.911830446026721e-08,3.838306269795295e-08,4.098059602626405e-08,4.178106003681546e-08,4.469699113458593e-08,4.6987166010715406e-08,5.1818095149579787e-08,5.59903674812734e-08,5.981140118797657e-08,6.138896423245927e-08,6.39486686169239e-08,6.803056010443969e-08,7.590700576580654e-08,8.123347472416674e-08,8.428563109605382e-08,8.679186732948079e-08,9.203854060983928e-08,9.756908587811785e-08,9.859327888431643e-08,9.835452036342587e-08,9.655534059000675e-08,9.858044332729442e-08,1.0162739918158558e-07,1.0037539300031657e-07,9.740335127201929e-08,9.883901604013882e-08,9.95433154922311e-08,1.0304006833784201e-07,1.0751001838385905e-07,1.1010197350810088e-07,1.147851017886075e-07,1.1796317999942283e-07,1.2004901722012512e-07,1.230928518528811e-07,1.197979856277866e-07,1.1608305988328183e-07,1.1480330237220728e-07,1.1251553897091704e-07
sh2009009123,male white collar workers,2009,9.567212976707706e-10,1.0683955817269998e-09,1.1500103219245588e-09,1.031781801861888e-09,9.879869511794252e-10,9.686377543314885e-10,9.437030432895327e-10,8.090148541163775e-10,6.602080598486611e-10,5.144743867036006e-10,5.437293462695614e-10,5.170937953618321e-10,4.344440620743636e-10,4.452416738869631e-10,3.9973439935098957e-10,4.0636130274210707e-10,3.9070421798641826e-10,7.900373559720033e-10,1.1296854275445941e-09,1.1775972310374654e-09,1.1307358026092983e-09,1.2384015162553957e-09,1.1863319721424785e-09,1.223251630445248e-09,7.706877869019723e-10,4.1900797018553805e-10,3.471495412561103e-10,3.3753161971754915e-10,2.439304214967614e-10,2.2173803963600388e-10,1.4610123775476199e-10,1.4848504717446254e-10,2.039236785386248e-10,2.5505886490164084e-10,2.461129811852964e-10,2.950641908385153e-10,3.0768348335422473e-10,3.008592249339629e-10,2.91725708570104e-10,2.0860804155515512e-10,2.408068863360821e-10,2.610020721375125e-10,2.491934054937861e-10,2.8697969248996687e-10,2.788996370160581e-10,3.0749415802962715e-10,3.5835621831070694e-10,2.897173351917859e-10
sh2009009639,muslim gay men,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.732806276784789e-12,6.732806276784789e-12,6.732806276784789e-12,6.732806276784789e-12,6.732806276784789e-12,6.732806276784789e-12,6.732806276784789e-12,1.3589248773878841e-11,2.6883314027273795e-11,2.6883314027273795e-11,2.6883314027273795e-11,4.710242463924961e-11,5.3876005343519604e-11,8.08032386041229e-11,9.489037085847711e-11,1.42186021389363e-10,1.8824486860175808e-10,2.3484358555037055e-10,2.455479014562556e-10,3.3790392408742214e-10,5.535571505145752e-10,5.921141394653923e-10,8.349350774253647e-10,1.0465600449752595e-09,1.1625484146777459e-09,1.4305941629734674e-09,1.561852282426303e-09,1.461721402648156e-09,1.4810481472179608e-09,1.3739104090526588e-09,1.2879351501959846e-09,1.325391536105558e-09
sh2009010810,muslim men,2009,1.4482518762362617e-08,1.5656427183874387e-08,1.6617697742166152e-08,1.7122421013775798e-08,1.7738741239285508e-08,1.8263042365609542e-08,1.9364561413211445e-08,2.0910298298922247e-08,2.1567842121884247e-08,2.2519617925887654e-08,2.417868241584377e-08,2.5590137062952194e-08,2.7727601317156e-08,2.9761696736538675e-08,3.2357948925468676e-08,3.5857336632654536e-08,3.9396763149409815e-08,4.4240162367806657e-08,5.121678345222051e-08,6.186845513182571e-08,6.807677079249356e-08,7.304950948404982e-08,7.929253764098793e-08,8.661880673733429e-08,9.749402379260238e-08,1.0983159180744106e-07,1.1657147039224284e-07,1.3396576471609376e-07,1.5159843771140955e-07,1.6990493215080345e-07,1.891965333532253e-07,2.025266462209185e-07,2.1307150609310906e-07,2.2366993454344436e-07,2.2107531967822352e-07,2.2155541667956413e-07,2.1913201318977747e-07,2.2263393205974274e-07,2.33284193361581e-07,2.359545743493444e-07,2.454166197425809e-07,2.5708448707015275e-07,2.636254043516687e-07,2.717011782147973e-07,2.637886656400857e-07,2.561439190508497e-07,2.5622966381283474e-07,2.465035036317703e-07
sh2010001788,male long distance runners,2010,9.81219463319638e-11,1.1637487501436894e-10,1.8353928446512846e-10,1.9416632091833515e-10,2.2132676049034317e-10,2.388157290969925e-10,2.626605629425199e-10,2.8630915396446864e-10,3.7761521588202436e-10,3.2049846407763583e-10,3.924378827854394e-10,5.131607906462752e-10,5.267003807302954e-10,5.865289206699994e-10,5.811008043802143e-10,1.2276373806408003e-09,1.3329450043730873e-09,1.2854033958263423e-09,1.1973606520958896e-09,1.3084247435513063e-09,1.2856356693521522e-09,1.37033951547183e-09,7.090061008534804e-10,6.771859838756405e-10,6.89550982285736e-10,6.269541512932924e-10,5.131892331723874e-10,5.223810213759807e-10,5.176431594874512e-10,4.873371616967833e-10,5.166414240864725e-10,4.756539908969324e-10,5.015860489851079e-10,5.065252418889887e-10,4.641357868476589e-10,3.44859715189256e-10,3.157687841362896e-10,2.1155056278183386e-10,2.4026111655750526e-10,2.224691001854026e-10,2.056414418709946e-10,2.0951052549590876e-10,2.325644359630579e-10,2.0519877364748902e-10,2.2740358504976955e-10,1.937491752683022e-10,2.1122546767227135e-10,2.352631180146947e-10
sh2010008938,male lawyers,2010,5.8297142408597624e-09,6.174237623945976e-09,6.098493018450816e-09,6.229486831139346e-09,6.288899434448674e-09,7.366286878589058e-09,7.878490587599168e-09,8.31444296695413e-09,8.914744579936146e-09,1.0181623015426925e-08,1.1240225677305869e-08,1.2174991991758294e-08,1.3178757131217443e-08,1.5109519092738295e-08,1.646579887417835e-08,1.758525644694951e-08,1.760566552316426e-08,2.0051963066667182e-08,2.1352308008509846e-08,2.1961779102142827e-08,2.1926951380087294e-08,2.134382774687804e-08,2.0510340239195324e-08,2.0982415764691272e-08,1.806891380863001e-08,1.7310867386369615e-08,1.5899350893395466e-08,1.407673692937642e-08,1.416718093830546e-08,1.3951759253846443e-08,1.294364496239637e-08,1.3506190793246712e-08,1.313732805081307e-08,1.3037963243756058e-08,1.3111130074980724e-08,1.2555413555056675e-08,1.2287183609857192e-08,1.2892719036717531e-08,1.2696725812091516e-08,1.2665131619551564e-08,1.2870402256845042e-08,1.3340000564009731e-08,1.3799221522888183e-08,1.531724958625921e-08,1.5225209334351105e-08,1.5475893274062107e-08,1.5710320339784586e-08,1.628293744108944e-08
sh2010013585,christian education of young men,2010,0.0,1.3896632455878688e-11,1.1580527046565573e-11,9.926166039913348e-12,9.926166039913348e-12,9.926166039913348e-12,9.926166039913348e-12,1.9317274962166967e-11,9.39110892225362e-12,9.39110892225362e-12,9.39110892225362e-12,9.39110892225362e-12,9.39110892225362e-12,9.39110892225362e-12,0.0,8.1920645862115e-12,8.1920645862115e-12,1.653796891099013e-11,1.653796891099013e-11,1.653796891099013e-11,2.5177933646710773e-11,2.5177933646710773e-11,1.6985869060499274e-11,1.6985869060499274e-11,8.639964735720644e-12,8.639964735720644e-12,8.639964735720644e-12,0.0,0.0,0.0,1.604901925641603e-11,1.604901925641603e-11,1.604901925641603e-11,3.3814104294371816e-11,3.3814104294371816e-11,4.7920699154855943e-11,4.7920699154855943e-11,3.187167989843991e-11,3.187167989843991e-11,3.187167989843991e-11,1.4106594860484124e-11,1.4106594860484124e-11,7.902341479594709e-12,7.902341479594709e-12,1.5962997293054013e-11,1.8623496841896348e-11,2.2348196210275617e-11,2.793524526284452e-11
sh2011000629,preaching to men,2011,4.736579418615494e-10,4.562068188496138e-10,4.839427949811699e-10,4.629531931421571e-10,4.5865333505352394e-10,4.4675471457176844e-10,3.94127541119322e-10,3.835003525060848e-10,3.4320576935975566e-10,2.9200903401654134e-10,2.660125849754788e-10,2.5055096985233353e-10,2.472510152966884e-10,2.716975087373769e-10,2.8778767266083143e-10,3.1135753102746426e-10,3.207378127970514e-10,3.4618508704517154e-10,3.4573141423156963e-10,3.6758585312506627e-10,3.834962213860355e-10,3.8490702539933126e-10,3.9975547029359934e-10,3.798043248951341e-10,3.9867874230111894e-10,4.653647799454256e-10,4.865918783974227e-10,4.549587571757639e-10,4.675447598523341e-10,5.286614509254178e-10,6.537030470504008e-10,7.462807222389868e-10,7.082482244529548e-10,7.473635103640217e-10,7.794764570904064e-10,8.232614520653492e-10,8.09402850299179e-10,8.411643484925893e-10,8.193735531339793e-10,8.786086050173645e-10,9.4792561746477e-10,9.102286062775569e-10,9.104109400883053e-10,9.52278380158703e-10,9.964570983820943e-10,1.0023998749109087e-09,1.0124801337607623e-09,9.404260183087931e-10
sh2011001214,male college athletes,2011,7.41016873730127e-10,9.019353382211381e-10,8.365158756656887e-10,8.45400492170491e-10,7.562301752068417e-10,6.341656267576974e-10,6.996892871638913e-10,7.477515229027874e-10,6.611019524474911e-10,8.601232816263237e-10,8.867768439200864e-10,9.62572616356302e-10,1.1555724874014383e-09,1.3864265469803225e-09,1.3398413965605626e-09,1.3595920788010497e-09,1.3571089173071628e-09,1.338056777481064e-09,1.37119053661031e-09,1.2368582160455458e-09,1.1870670527896238e-09,1.313093966892609e-09,1.4458083163233176e-09,1.3395670574773658e-09,1.416283797085154e-09,1.5383241962009718e-09,1.637672827209391e-09,1.5097940705184015e-09,1.4927627140345503e-09,1.3946365748759452e-09,1.3422711127110608e-09,1.515825489434297e-09,1.397714825328102e-09,1.3661801100128823e-09,1.4107419106909205e-09,1.5995912377402594e-09,1.6477644729823955e-09,2.0006925293057444e-09,2.076773149779974e-09,2.2299954834104074e-09,2.3377815878570083e-09,2.4259244489225183e-09,2.2496689218839563e-09,2.210851690708544e-09,2.0324185023449076e-09,1.8317582017174372e-09,1.747163148185793e-09,1.6555459442582632e-09
sh2012000078,urban men,2012,4.678273838980285e-08,4.512564502484606e-08,4.3257576320722884e-08,4.156297702732704e-08,3.869785732928716e-08,3.552328689636936e-08,3.291966152055689e-08,3.253142001613529e-08,3.067675312979594e-08,2.971523083993209e-08,2.9272533977628805e-08,2.8029634211386634e-08,2.7621100055477288e-08,2.6756149968724747e-08,2.485957042104779e-08,2.439697858617037e-08,2.3892243112020158e-08,2.4375339361532022e-08,2.4380722387897947e-08,2.4923366184858338e-08,2.5160856606532e-08,2.5434216660866597e-08,2.6376309036207912e-08,2.794630044788574e-08,2.8583400929383625e-08,3.022232834479221e-08,3.081022512366987e-08,3.204367630514031e-08,3.219411294546774e-08,3.3748587339910944e-08,3.3498183191105994e-08,3.305088412526382e-08,3.1832959087656007e-08,3.228523680690044e-08,3.083377249605516e-08,3.2443055153089495e-08,3.042896079949058e-08,2.9772505171043228e-08,2.9865442035596565e-08,3.0781670467510436e-08,2.997619639316663e-08,3.123773169250562e-08,2.9557818525102353e-08,3.00594555586017e-08,2.9493756656693134e-08,2.8799825276329405e-08,2.7919436411394383e-08,2.799729168466436e-08
sh2012000890,presbyterian men,2012,5.405848676684477e-09,4.981829816730343e-09,4.661621293838847e-09,6.021413255904599e-09,5.613056498765534e-09,5.5371737046695985e-09,5.080942384089975e-09,5.137207041705505e-09,5.2741935134746426e-09,5.40532847103013e-09,3.6107711815542523e-09,3.5212814326097367e-09,3.058862548671604e-09,3.1844582075446493e-09,2.9141105664455745e-09,2.4318648870440866e-09,2.0138185162102815e-09,1.9599868181825145e-09,1.8354588171763465e-09,2.0555848675004757e-09,1.9154220952388723e-09,1.747834807937419e-09,2.0543409810582146e-09,2.293278191353324e-09,2.5764388469906585e-09,2.6335904657456435e-09,2.4300152772930137e-09,2.4573228005991025e-09,2.612916991404487e-09,2.481166979710427e-09,2.528999232749772e-09,2.231084708350809e-09,2.1674236596959583e-09,2.105947892758594e-09,1.9468532267458945e-09,1.8071596367170389e-09,1.6864977197510773e-09,1.4022118104536513e-09,1.3693833562129181e-09,1.1892059752613029e-09,1.2264479843410961e-09,1.2107651959398463e-09,1.0718388746000507e-09,1.0880950634554028e-09,1.0700452240545009e-09,1.0969917856040734e-09,1.1364090848897668e-09,1.1003812947635305e-09
sh2012001909,upper class men,2012,3.1129764582055186e-09,2.755342763671731e-09,2.5602619226072765e-09,2.491404894888749e-09,2.443208241375323e-09,2.35941037491202e-09,2.3967126869449208e-09,2.319224953453317e-09,2.592044886764614e-09,2.803529234655734e-09,2.7724181685514646e-09,2.9635549143671086e-09,2.9462553280005082e-09,2.7683963266641622e-09,2.8224141119486443e-09,2.6937911643384484e-09,2.8483855115827137e-09,2.997366246077731e-09,2.978694602481394e-09,3.0426550743209037e-09,3.0948991722575975e-09,3.304340142776649e-09,3.384146292560532e-09,3.2672830552193943e-09,3.3975753867067554e-09,3.5394889053416307e-09,3.751992309104184e-09,3.774720043481228e-09,3.778295185647667e-09,4.011287396489737e-09,4.192977745763406e-09,4.306834232502079e-09,4.109228542754322e-09,4.1024083197965e-09,4.0917053688701734e-09,4.098337409025321e-09,4.167991953062706e-09,4.106778250305223e-09,4.141375149063764e-09,4.490146145274305e-09,4.333412854741679e-09,4.357900287160765e-09,4.1734563141691624e-09,3.995690995830684e-09,3.848781275330884e-09,3.6811497501852233e-09,3.295023486699078e-09,3.332941827041691e-09
sh2013000624,men in music,2013,1.3304798218011227e-09,1.2962252424197906e-09,1.4292337411949314e-09,1.441710370630218e-09,1.4725897252590834e-09,1.4970537344505264e-09,1.4196035720956006e-09,1.3142754974604376e-09,1.2902791251109426e-09,1.1043448913275862e-09,9.541379155018704e-10,8.821326566036244e-10,7.983529333653395e-10,8.161432591255061e-10,9.232453353412242e-10,9.804313551496436e-10,1.0489690430754666e-09,1.1593079418075509e-09,1.3095424353039485e-09,1.4169029312933417e-09,1.4278927355980212e-09,1.3858089249553706e-09,1.3136629096030132e-09,1.301742745838227e-09,1.2645456289238156e-09,1.1824394043267817e-09,1.2567342513869486e-09,1.3215223766484462e-09,1.297837575504295e-09,1.386610823185728e-09,1.445075357986436e-09,1.4493882428571033e-09,1.4844571866377633e-09,1.5320464995844623e-09,1.4558486554191612e-09,1.4723771413403609e-09,1.381207800414476e-09,1.3368592408675398e-09,1.4241286939402946e-09,1.4101267549471162e-09,1.3317116923095007e-09,1.2844222629926352e-09,1.2172388434507554e-09,1.3224924181558836e-09,1.4023212045942227e-09,1.366343046228328e-09,1.3690436381774696e-09,1.291287924677642e-09
sh2013000663,gullah men,2013,1.275603060679753e-11,1.0204824485438024e-11,1.6866257233442518e-11,1.4456791914379304e-11,1.4456791914379304e-11,3.3552813305526286e-11,3.3552813305526286e-11,3.3552813305526286e-11,3.3552813305526286e-11,4.668376994500432e-11,7.970956632836439e-11,7.970956632836439e-11,5.947323486862492e-11,7.190588600737767e-11,8.387591315939247e-11,8.951838030766901e-11,8.124492100905885e-11,4.821912462569879e-11,4.821912462569879e-11,4.8389357501113897e-11,9.370944347878281e-11,1.2549544290656785e-10,1.4411440988983312e-10,1.4444646570125185e-10,1.565651378384761e-10,1.7402121608802087e-10,1.913781583603605e-10,1.5841531955266118e-10,1.70829954844663e-10,1.6524917297628631e-10,1.850304864682771e-10,2.08258553755344e-10,2.33881815700102e-10,2.1749026290247235e-10,2.392119330000117e-10,2.41313691747212e-10,2.337723214412042e-10,2.4330591460215116e-10,2.1478899363467996e-10,1.8524206375174808e-10,1.9259210793614352e-10,1.7582659187736256e-10,1.307427564029811e-10,1.2708365560284588e-10,1.1909852221500143e-10,1.3098015438454494e-10,1.382308108255348e-10,1.4717810910974682e-10
