Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh86004768,older lesbians,2004,7.428214814086953e-10,7.493478532127895e-10,9.238771645862325e-10,9.41185841564694e-10,1.078765394473586e-09,1.5308356041132678e-09,2.2807692673971443e-09,2.9838270589451927e-09,3.5405600460376118e-09,5.966376025674989e-09,6.65200027253581e-09,8.963991214484228e-09,9.577793064109125e-09,1.0643632218147536e-08,1.145825308593307e-08,1.2931204732498569e-08,1.2640328932365741e-08,1.414039114371641e-08,1.4527477087371882e-08,1.743464943942951e-08,1.901133270898866e-08,1.9842827056570127e-08,2.2977341443706064e-08,2.6729255389403214e-08,2.8951651638080078e-08,2.9283886839731602e-08,2.8056158824745536e-08,2.9349136734504614e-08,3.089343334572844e-08,3.1441949082527954e-08,3.027780785664981e-08,2.9323846224738847e-08,2.9955540938141657e-08,3.1093745438534204e-08,2.8717958107779155e-08,2.7424856896353578e-08,2.3238149473145e-08,2.17277716761071e-08,2.008161044397827e-08,2.0928904315451313e-08,2.3142391544276967e-08,2.4858767608865976e-08,2.5143853404114528e-08,3.421793040680228e-08,3.7792544267171794e-08,3.95082464789222e-08,3.7345659952896034e-08,3.641741331932013e-08,3.766962100928972e-08,4.1891428446787227e-08
sh86004832,gums and resins industry,2000,1.6167268912514743e-11,1.2933815130011794e-11,4.282457721771493e-11,8.886445151163562e-11,8.886445151163562e-11,9.741581945872062e-11,1.0588693315018359e-10,1.0510728597003449e-10,1.0510728597003449e-10,8.620694832587158e-11,3.404927728656304e-11,3.404927728656304e-11,3.331156382481635e-11,9.508411022826228e-11,2.2609148878479802e-10,2.870793127028394e-10,3.659137635749131e-10,5.209613653166046e-10,5.867053588991057e-10,1.048479406470396e-09,1.1255322110833734e-09,1.1659485619050105e-09,1.29259020550546e-09,1.2730329845833666e-09,1.2823152539809257e-09,1.74760517565201e-09,1.5101846717602285e-09,1.5506698821824268e-09,1.5837414594052239e-09,1.7102454650887365e-09,1.9813066901416423e-09,2.0998025976723002e-09,1.8229669083792898e-09,1.9001155212742103e-09,2.0256016546633356e-09,1.8126475558639346e-09,1.6339788887011407e-09,1.4703108770180204e-09,1.4831671882716992e-09,1.3645070668604526e-09,1.158659134906489e-09,8.453913263872792e-10,8.453913263872792e-10,7.099265203480698e-10,5.346880735787199e-10,2.39005983655132e-10,1.0346787910580398e-10,0.0,0.0,0.0
sh86005369,hispanic americans with disabilities,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.748120597498139e-12,7.748120597498139e-12,7.748120597498139e-12,7.748120597498139e-12,7.748120597498139e-12,7.748120597498139e-12,2.1776355520395997e-11,1.4028234922897858e-11,8.773981144801927e-11,1.1487790480784505e-10,1.1487790480784505e-10,1.5520959517623112e-10,1.8174298970536588e-10,1.9194464866740494e-10,2.04113454313085e-10,2.446322331214493e-10,3.3228503877007805e-10,4.3901174560735864e-10,4.83412799869219e-10,5.654112713740897e-10,6.473738529371482e-10,6.352050472914681e-10,5.643234292561163e-10,5.173667684742002e-10,5.110603924179153e-10,4.787940123738923e-10,4.1768492236344505e-10,3.1149244691544963e-10,3.1149244691544963e-10,2.6814370961731575e-10,2.003094713907773e-10,9.988914060978158e-11,4.742277602355825e-11,0.0,0.0,0.0
sh86005993,commercial credit,2003,3.575341690868761e-07,3.655291984844267e-07,3.5586654594891675e-07,3.582782583478169e-07,3.5530320805935277e-07,3.525918708926648e-07,4.3759977936848913e-07,4.4798200923300484e-07,4.547405572627648e-07,4.615083233424593e-07,4.600754680100596e-07,4.6720388835017853e-07,5.02850317483035e-07,4.3259533421358524e-07,4.357164139559554e-07,4.250767491386206e-07,4.3193513149718055e-07,4.2522080136660395e-07,4.1465076569249416e-07,3.7288513225664746e-07,3.544350097440292e-07,3.3089331574059905e-07,3.149788525087398e-07,2.9210093286172184e-07,2.880518448295946e-07,2.798437959402164e-07,2.7269220572485283e-07,2.625969321350515e-07,2.4798920451526985e-07,2.4193246994404824e-07,2.3383101227910806e-07,2.1684210631999927e-07,2.0389577968724093e-07,1.90588166642485e-07,1.8219554753288817e-07,1.7135719662366865e-07,1.564570924097215e-07,1.4766352424343066e-07,1.3333485306232002e-07,1.1801523109326465e-07,1.0285255541920714e-07,8.727221673829137e-08,7.729160965246062e-08,7.223256368856352e-08,6.110643806705014e-08,5.723895776923013e-08,5.4966275191632915e-08,5.338716837823461e-08,5.4144173423226197e-08,5.4953222759605846e-08
sh87001693,school age child care,2005,2.9681695157268706e-09,2.5328909594724003e-09,3.3498698386961547e-09,3.453744343097563e-09,3.4929902849113935e-09,3.5319857048997173e-09,3.1603708023591234e-09,2.6535812971565214e-09,2.9275219877246604e-09,2.4651730527934313e-09,2.5435750817101194e-09,4.757841382779e-09,6.104845591349749e-09,8.928202985457123e-09,1.1391966882720198e-08,1.6005916493985354e-08,1.9113476972769976e-08,2.2082171080771233e-08,2.337607856490414e-08,2.5628732881953298e-08,2.7437336006360824e-08,2.905622929562566e-08,2.8022250932378612e-08,2.7367965790440048e-08,2.7422170232961814e-08,2.8681411753542615e-08,2.6148127988242668e-08,2.5058605952159903e-08,2.270644222646112e-08,2.1212506521158962e-08,2.030223431434156e-08,1.761640113149911e-08,1.3548344593042725e-08,1.2572551416623057e-08,9.726808420215275e-09,8.46377196701236e-09,6.14782394436908e-09,4.564693032290837e-09,3.6839553560485964e-09,3.14798052407163e-09,2.5450264138201668e-09,1.9307462424479814e-09,1.3448014358842718e-09,1.2214985818461065e-09,6.728264344478343e-10,6.415301583612936e-10,4.5173055375689694e-10,4.2642520880116963e-10,3.6075013254421864e-10,3.326278141813077e-10
sh87002172,social networks,2000,2.7830421941814343e-07,3.0078521016524424e-07,3.158507674930662e-07,3.3134928669405405e-07,3.7513576842614276e-07,4.235382552810116e-07,4.781604892331989e-07,5.262937537090546e-07,6.024049268156328e-07,6.764941456460782e-07,7.518982006529672e-07,8.330204672000422e-07,9.242050387001697e-07,9.831585102942116e-07,1.0431111784247761e-06,1.064471887590536e-06,1.105590434779694e-06,1.1334028531539973e-06,1.1447517216487638e-06,1.1322630657456932e-06,1.1632855147328456e-06,1.2247890886080141e-06,1.2831366329472566e-06,1.3365353566251975e-06,1.40575029352221e-06,1.4838318934668512e-06,1.5856768521838043e-06,1.693511947854676e-06,1.779309319466238e-06,1.890036694647744e-06,2.0302176155853613e-06,2.1960725679144192e-06,2.363238557394342e-06,2.5473146603717314e-06,2.7458965415690883e-06,3.0596187405237947e-06,3.448998692143014e-06,3.973399437490398e-06,4.560655695649245e-06,5.0053829124848444e-06,5.515142139462486e-06,5.9845187469095635e-06,6.36533437256658e-06,6.801517644122735e-06,6.883247847431257e-06,6.832138435582212e-06,6.969358874479263e-06,7.003811975244781e-06,7.058606168564713e-06,7.077989818330896e-06
sh87002293,information technology,2003,4.855470294735237e-07,5.05173176702789e-07,5.195643029316797e-07,5.22288621821703e-07,5.789868421973313e-07,6.476923178721267e-07,7.252122811990987e-07,8.116651827391146e-07,9.79042084814958e-07,1.2438932313643482e-06,1.6233086944060502e-06,2.0218258365463375e-06,2.5377422332841356e-06,3.0477529514175546e-06,3.573677678116767e-06,4.1038158239890625e-06,4.53176684683958e-06,4.9243683680899e-06,5.2673476433206465e-06,5.5404325078428425e-06,5.856600653733116e-06,6.350525012890014e-06,6.853590943472844e-06,7.487046946486846e-06,8.253343016374958e-06,9.139764259767844e-06,1.0110879898194665e-05,1.0999881464679647e-05,1.1721955822553303e-05,1.2290007934520222e-05,1.2625568001106705e-05,1.2645053521109785e-05,1.2566014086856249e-05,1.2289283827949884e-05,1.1948547911854493e-05,1.1406865771542273e-05,1.0714180040811584e-05,1.0074229008194644e-05,9.429569870109718e-06,8.691603326587505e-06,8.04646023972569e-06,7.306171075090927e-06,6.710382180128119e-06,6.349673396436814e-06,5.93832243079905e-06,5.638982852213826e-06,5.456283210745444e-06,5.241335298160921e-06,5.188539727573464e-06,5.125849107633085e-06
sh87002918,older automobile drivers,2004,7.709611248019055e-11,6.167688998415244e-11,5.1397408320127034e-11,4.405492141725174e-11,4.405492141725174e-11,4.405492141725174e-11,3.507803571421521e-11,0.0,8.15992858600139e-12,2.4415330372530774e-11,6.359946646708866e-11,6.359946646708866e-11,9.324544658232244e-11,1.0064795227407838e-10,1.0064795227407838e-10,9.2488023688077e-11,8.314117697876583e-11,5.064450842822461e-11,5.757591823942119e-11,4.123396168160503e-11,4.048891826971942e-11,7.990452793474719e-11,8.626687410053156e-11,8.579967837398149e-11,7.911221082996482e-11,7.218080101876823e-11,5.887677746135062e-11,6.37243640791826e-11,3.0086541888804266e-11,2.914743991801392e-11,3.828336804313968e-11,6.363701777835549e-11,1.495338778396376e-10,2.6301289767137273e-10,3.9785767983706906e-10,4.020170793483935e-10,4.5320612788406807e-10,5.879093546315836e-10,7.847810422345614e-10,8.440879537988507e-10,8.452380278824366e-10,6.98888196819038e-10,6.889510098330641e-10,6.323387171023955e-10,4.82058202879086e-10,2.5983286554089244e-10,1.1462909391532098e-10,0.0,0.0,0.0
sh87004174,offshore assembly industry,2005,4.6707445203186815e-11,7.495973980420345e-11,1.2333456593978848e-10,1.0571534223410443e-10,1.8719037530352218e-10,2.343532937154613e-10,2.655585642259111e-10,3.458226730772879e-10,3.679295419921149e-10,3.3201227283325656e-10,3.476859276675879e-10,3.4250888335846905e-10,3.7398231436272916e-10,3.708126866080225e-10,6.286758876380575e-10,1.042697124575038e-09,1.9038282116476004e-09,2.844462446337039e-09,3.530619509052789e-09,5.2103572627050704e-09,6.032157358436858e-09,6.7319744476355775e-09,7.465114750070706e-09,7.257629637646186e-09,7.1727411728371234e-09,7.687712383848609e-09,6.850629057582523e-09,6.578573929157315e-09,6.049074820411806e-09,5.520012756411928e-09,5.488780174415073e-09,5.3881117256396725e-09,4.7388062546425766e-09,4.4342532894544744e-09,4.382429659741512e-09,3.963419052280655e-09,3.594861195428083e-09,3.2728549067313165e-09,2.983592161030581e-09,2.641730227427784e-09,2.248819209222613e-09,1.7556669169067301e-09,1.671572091557375e-09,1.378421924222043e-09,1.0877381688819847e-09,6.388339663812978e-10,3.838675374591625e-10,1.660489379097981e-10,1.4076452226063905e-10,1.6661090215808194e-10
sh87004890,international trade,2004,6.751801575364397e-06,6.8256985290865445e-06,6.9062024624066045e-06,7.049138832238408e-06,7.336234325109562e-06,7.679207064881631e-06,8.086612844749557e-06,8.51898300415577e-06,9.098508218281488e-06,9.740722959375547e-06,1.0283588749075603e-05,1.083779769828952e-05,1.1415375541985638e-05,1.1874219079145213e-05,1.2158383269608722e-05,1.2332100964024659e-05,1.2297508554852399e-05,1.2231048932013645e-05,1.223570775820752e-05,1.2097574991985179e-05,1.2053820798701789e-05,1.1978753680890307e-05,1.199833360081678e-05,1.186059469774536e-05,1.1762758663980829e-05,1.1522884738052581e-05,1.1346359760034634e-05,1.0900979283572582e-05,1.0440067345276133e-05,9.967560794491309e-06,9.637005171534668e-06,9.165410631271017e-06,8.79362899347387e-06,8.248587613918722e-06,7.917770675341146e-06,7.483669402320869e-06,6.928960096916943e-06,6.40926942571277e-06,5.973909915811735e-06,5.499345681819311e-06,5.15255403229681e-06,4.7190128729487414e-06,4.452997186888398e-06,4.358433694365827e-06,4.215252599449415e-06,4.056517584051066e-06,3.938791214493186e-06,3.82963177007987e-06,3.815369208622771e-06,3.7355895385589657e-06
sh87004892,exports,2003,0.00010847922170917346,0.00011026086949927903,0.0001098999855372873,0.00011082273156624658,0.00011141580272044924,0.00011309589158086426,0.00011587681232377063,0.00011783710158148291,0.00011955237051743316,0.0001215664166422619,0.0001233860550778105,0.0001250540333945465,0.0001262227857435667,0.00012713650147154275,0.0001266464451573793,0.00012662961858235706,0.00012597050522643118,0.00012427592239366053,0.00012338121396324574,0.00012198794539850354,0.00012010967845194066,0.00011821585107943005,0.00011532299206715566,0.0001124280282013993,0.00010954163679889011,0.00010548155652697381,0.0001009764532643255,9.579409389709867e-05,9.058599162140421e-05,8.572679809996731e-05,8.126538713969036e-05,7.630660889717691e-05,7.257233411687102e-05,6.824222670919615e-05,6.545320446433241e-05,6.131048123761517e-05,5.6903503072736274e-05,5.303998551404315e-05,4.890984074629923e-05,4.452029024621474e-05,4.147384149983281e-05,3.707463654175338e-05,3.463018051672784e-05,3.3437897173397327e-05,3.121320641390598e-05,2.973389664856299e-05,2.916845562314046e-05,2.8210699928088445e-05,2.813675394913312e-05,2.7575865475555975e-05
sh87004893,imports,2001,8.5491163578073e-05,8.76788919086477e-05,8.813082496909296e-05,8.769858757177013e-05,8.774691499367173e-05,8.869673676047723e-05,9.042897894874006e-05,9.127123731937537e-05,9.071275851927092e-05,9.06037318551971e-05,9.090991764889152e-05,9.085127095647247e-05,9.193889673863944e-05,9.279099877756793e-05,9.149306090461074e-05,9.077109000295588e-05,8.971958118783301e-05,8.856169544762796e-05,8.730572971171644e-05,8.45337262195743e-05,8.174808499322728e-05,7.971401901176893e-05,7.738235667023882e-05,7.473358334744617e-05,7.286588297744348e-05,7.014128020096735e-05,6.740180037088135e-05,6.401280624378325e-05,6.090180247203287e-05,5.8380604041758323e-05,5.620901375778461e-05,5.323074020145156e-05,5.1506205889462486e-05,4.920681922562141e-05,4.802394479990766e-05,4.594177977270249e-05,4.352537224468063e-05,4.134680782853634e-05,3.888441402107035e-05,3.5756366336069e-05,3.365968923534502e-05,3.058161609092779e-05,2.893643103278585e-05,2.7864873516688256e-05,2.627310695345851e-05,2.5267089032151396e-05,2.5170783674591198e-05,2.4627534488397274e-05,2.4852895676705925e-05,2.439640657289719e-05
sh87005948,baked products industry,2006,0.0,0.0,2.0289372034317427e-11,1.7390890315129225e-11,1.7390890315129225e-11,7.415739054574187e-11,1.2237597839843366e-10,1.4645521105384673e-10,1.4645521105384673e-10,1.290643207387175e-10,1.290643207387175e-10,1.519537174659342e-10,1.1742170133047632e-10,8.40081248612964e-11,5.992889220588334e-11,5.992889220588334e-11,1.6355722034669792e-10,4.3105591021211763e-10,6.507658509291581e-10,1.346948629021849e-09,1.5052376329498835e-09,1.6891771473634014e-09,1.96912039055316e-09,1.9363470192347775e-09,1.896457879624336e-09,2.0690220965085312e-09,1.5648741667563725e-09,1.6046235610086716e-09,1.565128740895919e-09,1.5075385067271035e-09,1.6963050170864286e-09,1.6968783203960162e-09,1.4910883638918904e-09,1.5398840298124534e-09,1.5389955500465037e-09,1.3945508557457386e-09,1.254543001229434e-09,1.0646946261135985e-09,1.058737121782473e-09,9.613778582741516e-10,7.720029932783185e-10,5.600480634804228e-10,5.600480634804228e-10,4.77702908975784e-10,4.079298169098625e-10,1.8570446767642223e-10,7.369013336041722e-11,0.0,0.0,0.0
sh87006056,older people with mental disabilities,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.051036523967374e-12,2.3442644155245522e-11,5.321542958276153e-11,8.407591835037285e-11,1.2847740579746691e-10,1.729095383738523e-10,2.386204929086652e-10,2.447145987833593e-10,3.295719788346371e-10,3.864808939150041e-10,4.2650345457742994e-10,4.45066331011823e-10,5.029010125001676e-10,4.949750054272783e-10,5.350771403337236e-10,4.5789319706922097e-10,4.274836372783078e-10,5.174047931171584e-10,6.317786457678474e-10,6.862511367698522e-10,6.339797387463645e-10,6.369115641637256e-10,6.854632719567797e-10,7.589482727792569e-10,6.674425947444146e-10,5.674764433162758e-10,4.1073713824954107e-10,4.052235888111052e-10,3.480444860886373e-10,2.764277338775299e-10,1.4667059233808288e-10,7.73720651040374e-11,0.0,0.0,0.0
sh87006429,consumer behavior,2003,4.678028241340837e-07,4.780456340752748e-07,4.6899599567135075e-07,4.6275805713064106e-07,4.859441691986471e-07,5.189585092570312e-07,5.358250407489338e-07,5.236949711057543e-07,5.198402743108613e-07,5.335557370050076e-07,5.358899962700542e-07,5.257296461701002e-07,4.972884501388712e-07,4.930057439610822e-07,4.954827315899786e-07,5.001015078730441e-07,4.874471371322877e-07,4.881210902572423e-07,4.7007689960863945e-07,4.7145261351849317e-07,4.52332111038563e-07,4.457937889653215e-07,4.465691730942491e-07,4.4439050683643085e-07,4.4064067614047705e-07,4.583589837720797e-07,4.642173509434141e-07,4.662442387889733e-07,4.7237340800230876e-07,4.6592010666356756e-07,4.699680967153571e-07,4.865569638693089e-07,4.888892017339474e-07,5.007925729650999e-07,5.240684207668308e-07,5.301963928980501e-07,5.378988255441102e-07,5.526306984348401e-07,5.537786626406774e-07,5.5901870110681e-07,5.642491947117614e-07,5.700823416573863e-07,5.963645265699207e-07,6.177272719610355e-07,6.202246823947485e-07,6.157255718161118e-07,6.176606547557317e-07,6.276122011620218e-07,6.269964224071834e-07,5.908867151344435e-07
sh88002456,critical theory,2005,2.1356379646154944e-07,2.2285413192740797e-07,2.320157278280777e-07,2.4043641896402485e-07,2.6780007092045264e-07,2.968066539636914e-07,3.272679728575605e-07,3.520570512804569e-07,3.8495417593627826e-07,4.104326738811417e-07,4.4152687788044454e-07,4.694541406070301e-07,4.919083460216965e-07,5.211200344534617e-07,5.581533618977911e-07,5.758013573725033e-07,6.360409286595584e-07,6.940060691109798e-07,7.388244226790613e-07,8.025851408203657e-07,8.468263398435571e-07,9.37602549964746e-07,1.022424125783925e-06,1.0547001341142113e-06,1.072474486191684e-06,1.0950946169938672e-06,1.1435933010071105e-06,1.1841003070090348e-06,1.1719683594840768e-06,1.1974966919578049e-06,1.2154953893910621e-06,1.2451411714157436e-06,1.2902357178559702e-06,1.2798677426380243e-06,1.2971433759636852e-06,1.3195227095503683e-06,1.3296730273509262e-06,1.3440290014152056e-06,1.349915009831488e-06,1.323327642719997e-06,1.3707765035445417e-06,1.392219733724629e-06,1.395766613706808e-06,1.4310090832556273e-06,1.4732518114946225e-06,1.4862652007293801e-06,1.5162149621527582e-06,1.504401415278305e-06,1.5048785272343824e-06,1.5304086388836027e-06
sh88003151,service dogs,2001,7.136041129535142e-09,6.877977962171932e-09,6.407759380970083e-09,5.987383153755703e-09,5.827255197226362e-09,5.474805401687163e-09,6.232941277689585e-09,6.26284466598689e-09,6.211679629989205e-09,7.719374341130791e-09,9.706738639060828e-09,1.1880458877590514e-08,1.3701290422159427e-08,1.4200988434790292e-08,1.8008394399205667e-08,2.287500465833084e-08,2.5807489566507084e-08,3.148162295732845e-08,3.5190188831365657e-08,3.6455293160201196e-08,3.7809513069031464e-08,4.6720096390328355e-08,4.761633425797876e-08,4.891180586643776e-08,4.822294343951555e-08,5.0718457441308237e-08,5.671198702019867e-08,6.20761878150633e-08,5.8138896262747796e-08,6.472594664804923e-08,6.851288762611224e-08,7.11212637939464e-08,7.041398720099884e-08,6.934303039066171e-08,7.044298119570396e-08,7.221520036771299e-08,7.860028640697365e-08,9.13556415332663e-08,9.907097378184357e-08,1.0690707300075357e-07,1.1397485993186464e-07,1.1789042726403907e-07,1.2855292762931072e-07,1.3115315980967636e-07,1.304341129380287e-07,1.2965921733944824e-07,1.4605515472253048e-07,1.518820574702059e-07,1.6226328055021774e-07,1.637511010434134e-07
sh88006552,homophobia,2006,5.13111565389468e-09,7.250238995282211e-09,8.314275552756545e-09,1.382884850084246e-08,1.854167393233741e-08,2.501422540629461e-08,3.2783143559930335e-08,4.117848369333028e-08,5.627981581463048e-08,7.591920949738342e-08,9.040766412389741e-08,1.0637655299386031e-07,1.2032234248235012e-07,1.3646846525298364e-07,1.6229679318574157e-07,1.8808557466310337e-07,2.161709135648544e-07,2.6437598112799554e-07,3.203075423597165e-07,4.088672930512214e-07,4.805095946914687e-07,5.585774522489215e-07,6.579444911892654e-07,7.491702743410434e-07,8.416828507198539e-07,9.204556492420357e-07,9.652500538086053e-07,1.017562197366024e-06,1.0453282019825695e-06,1.0587101044853435e-06,1.0590978130886608e-06,1.0453409049284077e-06,1.0345993050291698e-06,1.0141995980341077e-06,1.0030169453294807e-06,9.98058212849294e-07,9.911966234891055e-07,9.864458333944513e-07,9.566187316000546e-07,9.469698958022457e-07,9.849837174086273e-07,1.0218155888185628e-06,1.0352155819257477e-06,1.0928104778813928e-06,1.1115138853549724e-06,1.1457967610262187e-06,1.1573819927049705e-06,1.1500076339358383e-06,1.1357633717734573e-06,1.1578362673902998e-06
sh88007920,gay youth,2004,4.4724995252459765e-09,4.615914085681627e-09,4.5806585550108485e-09,4.421296722583496e-09,4.1568346403897385e-09,3.7684194217505305e-09,3.969251591593289e-09,4.810491621610418e-09,5.132486342675411e-09,6.567316190864147e-09,7.473763298713822e-09,8.432990788810801e-09,9.302295990542314e-09,1.012079608413747e-08,1.1677276197584265e-08,1.3841815850754563e-08,2.1620086503324314e-08,2.49267507235394e-08,2.8782334688730116e-08,3.456254005416795e-08,4.0303672348933935e-08,5.041681915900011e-08,5.709085637176488e-08,6.082311911269147e-08,6.794187014578867e-08,7.806732224409165e-08,8.270676733211831e-08,8.71630971848685e-08,8.61600308425803e-08,8.688803329455287e-08,8.303484355901799e-08,8.057876733169998e-08,7.53928826055913e-08,7.021625370624246e-08,7.178324239584136e-08,6.903368233307504e-08,6.510770436178393e-08,6.132294107032343e-08,5.6872937808114376e-08,5.268363057069268e-08,5.541284543967532e-08,5.217787486651106e-08,4.864942089009243e-08,4.9454261586165786e-08,4.8600304334527645e-08,5.0245359069322245e-08,4.800593739542891e-08,4.505306282730215e-08,4.0013336028571484e-08,4.010506814231679e-08
sh89000477,middle aged persons,2005,3.7716979574276e-09,4.095046816920967e-09,4.4168629205476595e-09,4.7516118252345835e-09,5.453514195785658e-09,5.704260993119207e-09,5.828482171106002e-09,6.049510941788912e-09,5.84276855766389e-09,5.648390968242861e-09,5.129360821999805e-09,4.72375958587052e-09,4.740803000169436e-09,4.583079647933554e-09,4.2342312830559845e-09,4.4018377554078114e-09,4.294959241432243e-09,4.724318311059651e-09,4.487479681002699e-09,4.566439351649798e-09,4.583745240514604e-09,4.9824760076684034e-09,5.0598524303978126e-09,5.157278128858911e-09,5.269695639179402e-09,6.217391480624533e-09,6.319644303400977e-09,6.738992449886341e-09,6.759570475776768e-09,6.906043485093478e-09,7.04346650052098e-09,6.988005071420897e-09,6.516964568191254e-09,5.994085731732466e-09,5.238413978385965e-09,4.658079039551336e-09,3.986649511999213e-09,3.487401700256822e-09,2.8824343071117855e-09,2.2096727104320424e-09,1.9692142611489804e-09,2.0749524343265695e-09,2.150769012540521e-09,2.2315770939969536e-09,2.1442132268642953e-09,2.0876998569876617e-09,2.082930983447552e-09,2.1148561380144684e-09,1.9658840534619857e-09,1.9247042752981725e-09
sh89002495,cross dressers,2006,2.8060386306205665e-10,2.483431932320812e-10,2.2627012069564856e-10,5.003854999003591e-10,5.998591653162094e-10,5.141028961668554e-10,5.11396275029322e-10,6.016096807234409e-10,9.338463008831281e-10,9.791319887811743e-10,6.876015094605035e-10,6.220949291416541e-10,6.842085905781456e-10,7.4575135798814e-10,1.2820979377365607e-09,1.7931333560840456e-09,1.9218283279260576e-09,2.116876233332343e-09,2.507888999148904e-09,2.9493977523173e-09,5.253338905255747e-09,5.047835808573233e-09,4.986943451940063e-09,5.6793031983597734e-09,6.150475326459149e-09,6.329236506424917e-09,6.506453196160532e-09,4.725962409607432e-09,5.08579968763745e-09,5.189844645802395e-09,5.211834949229801e-09,6.032932482449453e-09,6.481340354294993e-09,6.910611855576969e-09,7.278772504369448e-09,7.555664119164783e-09,7.55389922141303e-09,8.15615280770026e-09,7.972177353781401e-09,8.189883293366736e-09,8.436263126816524e-09,8.932940243909704e-09,9.467258247442386e-09,9.873869228438757e-09,9.458336141332909e-09,9.013121486507538e-09,8.672347987802507e-09,8.517174683123999e-09,8.158740798236418e-09,7.383033781560577e-09
sh89002646,ecstasy,2000,1.917548185507989e-06,1.8891118151245778e-06,1.8654123425353164e-06,1.8255410976824748e-06,1.7543389383155501e-06,1.7270887025819642e-06,1.6737363443566713e-06,1.6536350922731876e-06,1.622540739945115e-06,1.6071080037846826e-06,1.62500862208384e-06,1.6306450349758143e-06,1.6259377842457338e-06,1.6642784510325004e-06,1.6941355306655603e-06,1.742688609873997e-06,1.7675914285640977e-06,1.7884466617909747e-06,1.8423191548963745e-06,1.8997308885849203e-06,1.942866808380346e-06,1.970771553013391e-06,2.015477747320923e-06,2.089898225000093e-06,2.168132013865426e-06,2.2473921243303904e-06,2.3332717440931975e-06,2.4812460139414716e-06,2.6626385508396862e-06,2.8205919567946988e-06,2.994447642184939e-06,3.15257530954833e-06,3.2954360988855595e-06,3.4218246431741624e-06,3.5015034015099606e-06,3.583329090457225e-06,3.6826063382324902e-06,3.7556143558118863e-06,3.824285662654235e-06,3.851521468902438e-06,4.009667258258079e-06,4.1794613507723045e-06,4.275984083458831e-06,4.313152568282002e-06,4.407065555073446e-06,4.488916925147082e-06,4.617303347393498e-06,4.609004790121173e-06,4.559899504549131e-06,4.5637582631692306e-06
sh89006756,audiotex services industry,2001,4.649684109958585e-11,3.719747287966868e-11,3.0997894066390565e-11,2.656962348547763e-11,2.656962348547763e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,0.0,0.0,0.0,0.0,0.0,7.356214050600686e-11,3.4388710926488587e-10,1.0490003469040436e-09,1.2154369098484251e-09,1.432222768953701e-09,1.6358178462588008e-09,1.7388795958694914e-09,1.8409019546845278e-09,1.8899335588581525e-09,1.3171631483923007e-09,1.2600245529499026e-09,1.1356832934390176e-09,1.0080136328812932e-09,9.93223178305921e-10,8.936996301730663e-10,6.441342538719499e-10,5.943216236608301e-10,5.657683924528304e-10,4.733237928584393e-10,4.282778100415742e-10,3.668423204095106e-10,3.5956540324542733e-10,3.2711231937440234e-10,2.81427189092425e-10,2.0068245279844125e-10,2.0068245279844125e-10,1.6980301886793114e-10,1.429672134646763e-10,7.418317944057101e-11,3.684506668020861e-11,0.0,0.0,0.0
sh90000191,woolen goods industry,1990,2.4734919321089954e-10,1.9787935456871962e-10,1.9533352019207584e-10,1.7568282840401446e-10,1.7289412461231534e-10,2.2517837297167783e-10,3.367479529352886e-10,3.490852844884833e-10,3.817249988324889e-10,3.5563866335979506e-10,3.6305822138331985e-10,3.380980079237262e-10,2.4749749967721355e-10,1.3435353970232226e-10,1.0022044454248228e-10,1.1098518086703558e-10,1.1789373594425382e-10,1.3565741734309991e-10,2.0427312272253137e-10,3.2249037022163186e-10,4.0829233446551937e-10,6.424420241822406e-10,7.771832621905617e-10,8.733364606891162e-10,9.699617185832121e-10,1.130040079864011e-09,1.0789263525260282e-09,1.0605046994341792e-09,9.198589806524993e-10,8.610246632742172e-10,8.721963518484469e-10,8.891849310426509e-10,7.763378025755456e-10,8.543135544230347e-10,8.956012989756536e-10,8.396686689203316e-10,7.718230191871329e-10,7.273626730681341e-10,6.490955362489384e-10,5.754029485026203e-10,4.769091282600232e-10,3.6083856686360983e-10,3.3859444761863427e-10,3.352879303562619e-10,2.7590633448561416e-10,2.0712229798333252e-10,1.6985512054407918e-10,1.2652112517386183e-10,1.518253502086342e-10,1.2436843308677448e-10
