index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh85127973,stepchildren,2000,2.1076270798059404e-07,2.1810278208744817e-07,2.2554344639158508e-07,2.2776273732514974e-07,2.515549795818552e-07,3.2156344265220946e-07,3.313117794745016e-07,3.382553542947776e-07,3.3559179401767715e-07,3.4064537332369387e-07,3.4865713975254907e-07,3.4087707594655593e-07,2.8262836479448337e-07,2.843193657052093e-07,2.985791788113241e-07,3.466191087447041e-07,3.452283202072923e-07,3.4110507344739527e-07,3.3733340258139195e-07,3.3524166683497415e-07,3.3595969578079884e-07,3.2974396941464914e-07,2.922948634114163e-07,2.985980398668986e-07,3.038077994747415e-07,3.02364688717856e-07,3.142532619870456e-07,3.156208323991185e-07,3.0859631966076827e-07,3.015208539117583e-07,2.9740927919217975e-07,2.920048706524435e-07,3.004702086703163e-07,2.9326275898909034e-07,2.7796949601760883e-07,2.732928500770647e-07,2.818009037037653e-07,2.7273486281303203e-07,2.6965236354975104e-07,2.471013993426379e-07,2.3600101989516643e-07,2.3545619907178977e-07,2.291315335622197e-07,2.0830386042050962e-07,1.9544158589776542e-07,1.871221696735555e-07,1.8691760650113577e-07,1.8030489691220342e-07
sh95006223,global ocean observing system,1995,1.492413675280302e-10,1.5727041197122205e-10,1.4187870438682931e-10,1.5845725128852247e-10,1.6599454350745598e-10,2.0895948562741192e-10,4.7170944759382975e-09,5.324082416007553e-09,5.491477882543386e-09,5.960379839488527e-09,6.4842010491109445e-09,7.401283291598646e-09,1.1351500605565653e-08,1.0368515664105349e-08,1.4183935039388131e-08,2.1541922181583e-08,2.8728128119933002e-08,3.420772262030128e-08,3.854723402230539e-08,4.018878564412171e-08,4.2385863235409686e-08,4.357120797840453e-08,4.3016767831832725e-08,4.203157098659721e-08,4.408838004201142e-08,4.420626467263997e-08,4.341315334305263e-08,4.280179557705369e-08,4.164278668026108e-08,4.066663374003536e-08,3.872978535102156e-08,3.499594744450179e-08,3.435942373774299e-08,3.2843308535114776e-08,3.179100206299587e-08,3.0467900149746696e-08,2.5802629394718254e-08,2.1842856015486756e-08,1.8361282105365325e-08,1.4657630347069445e-08,1.237473409507195e-08,9.030719306781946e-09,8.11349465142703e-09,7.975055465716687e-09,8.653736665249965e-09,9.06742291378419e-09,9.381122744595015e-09,9.885205580310863e-09
sh2008008889,profilaggrin,2008,0.0,2.0976125281180201e-10,1.74801044009835e-10,1.498294662941443e-10,1.5783277809711116e-10,1.6535276174083664e-10,4.843734039853117e-10,1.61383854444768e-09,2.447788551712682e-09,3.0442284799132265e-09,3.3986066277715202e-09,4.049698106618165e-09,5.469056555843351e-09,6.3373990579128145e-09,5.678150172272467e-09,7.586453747947847e-09,7.548836752120053e-09,8.438751645879959e-09,9.332961449305875e-09,8.980035990607023e-09,8.616187658191547e-09,9.124880462341167e-09,7.612557259165494e-09,8.412659235901286e-09,8.457890566487032e-09,8.129089954749576e-09,7.74512204965954e-09,1.249534218356845e-08,1.2241206239137016e-08,1.1554822654247232e-08,1.0956998237292887e-08,1.078838361106322e-08,1.0515762494905142e-08,1.1223738902562833e-08,8.736161960509747e-09,9.597462467615867e-09,9.827075256715493e-09,9.68415291212134e-09,9.430130751672141e-09,9.172562618183935e-09,8.595278778405252e-09,6.453233974967887e-09,5.411713152999756e-09,4.995211478580381e-09,4.904654055908659e-09,4.7107275487808425e-09,4.680832432768512e-09,4.4148546762823315e-09
sh92006007,nahuatl hymns,1992,3.9221089917496066e-11,4.118509422390559e-11,3.4320911853254664e-11,2.9417924445646855e-11,1.4295033410961976e-11,7.00587306422053e-12,7.00587306422053e-12,1.372758950164104e-11,6.721716437420509e-12,1.34879126716709e-11,1.34879126716709e-11,1.34879126716709e-11,1.963676294981985e-11,2.5853088519196225e-11,1.9131372081775718e-11,2.4773839230052275e-11,4.8070464275795644e-11,6.030142060290241e-11,8.502649576477443e-11,9.78348939560471e-11,1.0445250963767424e-10,1.1695423151761704e-10,1.1131176436934048e-10,8.742753544930894e-11,8.731525125942647e-11,7.422756159725097e-11,6.710832584078119e-11,6.047185916695824e-11,6.669369173991794e-11,7.914745991536139e-11,7.939656719778223e-11,6.727789506055792e-11,7.000028979084075e-11,7.273122233443706e-11,6.653374775725648e-11,7.111916115544657e-11,5.866539298000311e-11,5.918304189976377e-11,5.918304189976377e-11,5.158946682546985e-11,4.433777997525645e-11,4.433777997525645e-11,2.1028812124163868e-11,2.1028812124163868e-11,1.4083463562020171e-11,1.6430707489023533e-11,1.0244161768868665e-11,0.0
sh2007009139,cosmogenic nuclides,2007,3.3158085513407265e-09,4.937962556905706e-09,5.720518305579736e-09,6.673156516455249e-09,8.932290340415588e-09,1.1155326361553649e-08,1.493996709926131e-08,2.315331919096132e-08,3.22358844018013e-08,3.8539332012901435e-08,3.891615374941394e-08,4.2310359985428143e-08,4.511972299749344e-08,4.5141475924334196e-08,3.9233881701001527e-08,3.1176550105922936e-08,2.9894285852812204e-08,3.057295996773481e-08,2.8216948555977372e-08,2.515768076648471e-08,2.472501194160965e-08,2.343088534405886e-08,2.455200164256615e-08,2.0063817996403473e-08,1.958343013645582e-08,1.742687931163437e-08,1.8045121120572165e-08,1.917809572904835e-08,2.5878999307096407e-08,2.5493932804602845e-08,2.7164976500876344e-08,2.8778848271721847e-08,3.228456775082005e-08,3.2453742694714994e-08,3.077355592325566e-08,2.937548221734357e-08,2.8326649312888323e-08,2.6510539124561886e-08,2.407475376642717e-08,2.3501996376795734e-08,2.4467534512351282e-08,2.2888995092142294e-08,1.829477223830708e-08,1.8313690677542897e-08,1.8577526988972085e-08,1.9896890385284746e-08,1.7008570005194736e-08,1.4012968022059091e-08
sh2016000881,chimaphila,2016,1.1959963475312307e-08,1.3443033986676456e-08,1.3617549512780675e-08,1.3606012807492501e-08,1.321672902569539e-08,1.2762455015917297e-08,1.228028064207647e-08,1.1862634125499514e-08,1.0868516049942053e-08,1.031602230623057e-08,1.0412486204607646e-08,1.0507828674637716e-08,1.194638849352384e-08,1.2282845696891848e-08,1.2164891108334961e-08,1.1930131188497839e-08,1.1651443114887465e-08,1.0851845861398995e-08,1.0754722397365857e-08,9.713866344728578e-09,9.917396061618187e-09,1.0361528348121605e-08,1.0348905060785546e-08,1.02447709794673e-08,1.0582776506308709e-08,1.0929571224251233e-08,1.0445324954680028e-08,1.0050082329345265e-08,9.16861730436623e-09,8.665451202328439e-09,8.450988580064165e-09,8.306147162930244e-09,7.010524387198101e-09,6.7013341354235255e-09,5.952118429083546e-09,5.77875371463429e-09,5.299845706146262e-09,4.637180285593789e-09,3.769574906188821e-09,3.6842055383639364e-09,3.3487954537368493e-09,3.1883731136423635e-09,3.3420907821966684e-09,3.4704424601929495e-09,3.7690090146091926e-09,3.748215483360498e-09,3.8865753025640884e-09,4.045283719979198e-09
sh2014001533,basalt industry,2014,1.381788398979733e-10,1.3015951649819612e-10,2.0881310569542677e-10,2.0030621804080692e-10,2.1391527041788753e-10,2.0593324515887675e-10,4.793555022166084e-10,4.85670343723456e-10,5.449572722645726e-10,4.792442821556695e-10,4.6452588551531317e-10,4.805192786331132e-10,5.046672335981154e-10,1.815539970346463e-10,1.9803563253547755e-10,1.585917617468497e-10,1.443057374983514e-10,1.4381605628610572e-10,1.190147028548186e-10,1.0090861876247256e-10,1.0732558938797432e-10,7.740052101230205e-11,6.780715126291398e-11,8.033036289727719e-11,8.633355687094811e-11,7.39710192900121e-11,7.317086569583583e-11,7.914884422469522e-11,8.539002887711763e-11,7.358236292101924e-11,6.790198611716924e-11,6.28526620630573e-11,7.003255217804697e-11,5.819453946509512e-11,4.5799590310733966e-11,6.286737400503942e-11,7.826181072248926e-11,6.540641143772317e-11,6.516688181143086e-11,7.151940200781202e-11,7.151940200781202e-11,8.639242842936998e-11,7.627204522726265e-11,4.842384033436937e-11,4.842384033436937e-11,4.8526358857140885e-11,3.9286256192649917e-11,4.9107820240812394e-11
sh85137192,trays,2006,7.009232161844965e-06,7.044989979682754e-06,7.0845240756351145e-06,7.058925897676748e-06,7.055711452246181e-06,6.9721349047762685e-06,6.9064606544371915e-06,6.9571623316133254e-06,6.98101590500762e-06,6.95675667948834e-06,6.963188496432461e-06,6.937673798699884e-06,7.044023449697243e-06,7.150030014474947e-06,7.212244588975554e-06,7.075544525815547e-06,7.020012588863922e-06,7.109842930433969e-06,7.14211320018946e-06,7.174338733497273e-06,7.128119502919559e-06,7.034816319069393e-06,7.195215586386064e-06,7.250075152399001e-06,7.3132248793783746e-06,7.315408184240674e-06,7.326077512404688e-06,7.3937241153489144e-06,7.453803045482317e-06,7.490831860381546e-06,7.65518339294246e-06,7.800469231563098e-06,8.263548846732863e-06,8.993343399800457e-06,9.632713992825174e-06,1.0085377195995623e-05,1.0870038912577651e-05,1.1557416816816513e-05,1.2055592257919693e-05,1.2392618762048998e-05,1.24503265284582e-05,1.2508985521089203e-05,1.2682446016315123e-05,1.2611992188588403e-05,1.2612736641487532e-05,1.2627284583994107e-05,1.2607397940464507e-05,1.2522951610165721e-05
sh2003000183,semiconductor laser industry,2003,0.0,0.0,0.0,0.0,0.0,0.0,2.9676338767333934e-11,3.720610625146392e-11,3.720610625146392e-11,4.47559786850452e-11,5.2138856724123375e-11,5.907669641179249e-11,6.593668914438894e-11,4.320399444947474e-11,3.567422696534475e-11,6.132463138487841e-11,6.724037150486671e-11,6.665690866333333e-11,6.659209840300027e-11,7.377070630952355e-11,1.520182496748758e-10,1.5891197534455082e-10,1.3326157092501719e-10,1.6735832908002354e-10,1.8050001225820645e-10,2.310256044008823e-10,2.3633237827042867e-10,1.5788089436998198e-10,1.5098716870030693e-10,1.577189772632754e-10,1.1015660655469946e-10,9.021550817897176e-11,3.2816886608959854e-11,2.9004417419407703e-11,2.844939908652755e-11,4.703619983583072e-11,5.2137584428362565e-11,5.2137584428362565e-11,5.2137584428362565e-11,5.2137584428362565e-11,7.531588795089178e-11,1.006016420961637e-10,1.0994062604741117e-10,1.1393516388283738e-10,1.1393516388283738e-10,1.3292435786331028e-10,1.5950922943597235e-10,1.3164192132208985e-10
sh00008211,anna turnipseed,2000,2.6465059310698535e-11,2.117204744855883e-11,1.7643372873799024e-11,1.512289103468488e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1154781635533845e-12,6.1154781635533845e-12,6.1154781635533845e-12,1.2532448789055144e-11,3.1285031608969356e-11,1.5259220226667861e-10,2.576282694122245e-10,3.545215039194424e-10,5.639944508441439e-10,6.527795491650945e-10,7.14534800375485e-10,7.644352452627703e-10,6.493549586927827e-10,5.507465911896198e-10,4.689459217769151e-10,3.456316582146306e-10,2.7141550515022827e-10,2.0324328331433605e-10,1.4624473953268284e-10,1.400178554449611e-10,1.3359015580257808e-10,1.1238211254451156e-10,2.6223429182094448e-11,1.1654483925546292e-11,1.1654483925546292e-11,0.0,0.0,0.0,0.0,0.0,0.0
sh2005000599,conjoint marital therapy,2005,7.585080785688092e-09,7.558473580360214e-09,7.345866109842447e-09,7.098874714252444e-09,7.177420380255484e-09,7.086198776571985e-09,6.691528900426569e-09,6.229042736973143e-09,5.790506371022059e-09,5.444100082447572e-09,5.409501339925793e-09,4.798671887430915e-09,4.2634135200400205e-09,3.804292707243473e-09,3.3326333052324e-09,3.0849353240587037e-09,2.971427063232422e-09,2.6591685921680976e-09,2.58687372515062e-09,2.3786745688227283e-09,2.3572804601158987e-09,2.2959262794513306e-09,2.1108824906278046e-09,1.8974726794756295e-09,1.7277342517972384e-09,1.6097766760465278e-09,1.5615508097897658e-09,1.3917955899881272e-09,1.3200950000783314e-09,1.2614314835734941e-09,1.1133189286146752e-09,1.0092656705413501e-09,1.0328782189658207e-09,1.1253237072342668e-09,1.3812748345903056e-09,1.876020486279201e-09,2.634790403216458e-09,2.7279434123323694e-09,2.7123277160962763e-09,2.568965267695551e-09,2.459823346500396e-09,2.3185858471259327e-09,1.709936516289653e-09,8.956690830476598e-10,7.620560725111033e-10,6.952197226471151e-10,7.340532931499055e-10,6.87234920880575e-10
sh93005445,time domain reflectometry,1993,1.2917956301872202e-08,1.2807339755394053e-08,1.3295345204407855e-08,1.4878504468145744e-08,1.8294254500172972e-08,2.2301583278507205e-08,2.5727323224192637e-08,2.980120923050984e-08,3.338596258181273e-08,3.5728374608063566e-08,3.674205311427719e-08,3.890350159479234e-08,4.001626636401008e-08,4.053935024180991e-08,4.196819699700934e-08,4.5440772303681094e-08,5.2693456185716666e-08,5.904914983962632e-08,6.356236053368341e-08,6.508884832699482e-08,6.617285830401443e-08,6.64140262150527e-08,6.554890190952582e-08,5.828547261499395e-08,5.313676021412306e-08,4.7086222127694955e-08,4.614413987421732e-08,4.5379827752192344e-08,4.394922843857706e-08,4.1254887822881174e-08,4.0695305260054655e-08,3.839274903797668e-08,3.5672355072327185e-08,3.3584458855298194e-08,3.087843909583911e-08,2.8168249162253368e-08,2.5057616081771864e-08,2.31202932082191e-08,2.3158349439004825e-08,2.501434910893005e-08,2.3945860959781066e-08,2.196457864795625e-08,2.2058302321619523e-08,2.325222621688391e-08,2.4149898879277654e-08,2.4163118954774927e-08,2.2732594270186145e-08,2.1559987828899396e-08
sh93006696,audiodescription,2001,8.967833420303606e-11,7.174266736242885e-11,5.978555613535737e-11,5.1244762401734893e-11,0.0,1.5039967287450954e-11,2.245905197928444e-11,3.7518586947544414e-11,5.242433620148265e-11,1.0527344224528105e-10,1.1265632028435923e-10,2.514131160202826e-10,2.7067311239581393e-10,3.674086887902764e-10,6.076094111977832e-10,1.0672361387488648e-09,1.3442945467107797e-09,1.486498805000228e-09,1.4370913923153088e-09,1.6414476345610093e-09,1.7431716685191644e-09,1.6188921929195997e-09,1.1710217428676349e-09,1.1604615710829921e-09,1.170403217795205e-09,1.1830958286464443e-09,1.0347180384332309e-09,8.692775646127312e-10,8.534476558003895e-10,9.008355222487171e-10,6.714364193606746e-10,5.42202493220805e-10,6.78131205950854e-10,7.043495786618337e-10,7.937897511919471e-10,8.149420810795885e-10,8.710573086236272e-10,9.503721292079626e-10,1.1006788536160883e-09,9.772342915040764e-10,1.131715972919294e-09,1.2693363086814712e-09,1.433235286404536e-09,1.4059504151175961e-09,1.621707894460573e-09,1.6812906986768406e-09,1.857212236083816e-09,1.8473029729168533e-09
sh2010006914,inuit gods,2010,0.0,0.0,0.0,0.0,1.4113665593372206e-11,1.4113665593372206e-11,1.4113665593372206e-11,1.4113665593372206e-11,1.4113665593372206e-11,1.4113665593372206e-11,1.4113665593372206e-11,6.193981835370518e-12,6.193981835370518e-12,6.193981835370518e-12,6.193981835370518e-12,6.193981835370518e-12,6.193981835370518e-12,6.193981835370518e-12,6.1812687904680025e-12,6.1812687904680025e-12,6.1812687904680025e-12,1.8682990670410807e-11,1.8682990670410807e-11,2.4861583030373017e-11,3.092091909898517e-11,4.2195728558061927e-11,4.8114734914537853e-11,6.0509684068899e-11,6.049033149380101e-11,6.049033149380101e-11,6.073943877622184e-11,6.88187988738344e-11,6.572250085426897e-11,8.165691238261528e-11,8.088985532981953e-11,8.588921240892944e-11,9.145885338750809e-11,8.503115374512506e-11,7.772227603572039e-11,6.336249580574105e-11,5.614359473358834e-11,5.938872905358089e-11,5.509558781424673e-11,6.448630914971228e-11,7.796109194721116e-11,8.298648573878964e-11,9.958378288654756e-11,9.88693241860128e-11
sh93003219,plants on postage stamps,1993,3.434050613315698e-11,2.747240490652558e-11,2.2893670755437984e-11,2.8834879920288816e-11,9.21173355848483e-12,9.21173355848483e-12,1.4489067782865106e-10,1.4489067782865106e-10,1.4489067782865106e-10,1.4489067782865106e-10,1.4404712541818806e-10,1.4404712541818806e-10,1.4404712541818806e-10,8.368181148021847e-12,8.368181148021847e-12,8.368181148021847e-12,3.896451811995811e-11,4.590752282286812e-11,7.686404588210952e-11,1.0844019035901757e-10,1.1638410374326114e-10,1.3175205569395032e-10,1.3175205569395032e-10,1.0115571872201405e-10,9.320550730028212e-11,7.635967602273982e-11,5.186546479994471e-11,5.86933720871295e-11,5.813597668745198e-11,6.546182197499282e-11,6.546182197499282e-11,6.625642494968126e-11,6.039258428664723e-11,6.994411349706527e-11,5.517229282563691e-11,6.681638228811515e-11,5.949053700057431e-11,5.949053700057431e-11,5.1334959596685945e-11,4.308810847802087e-11,2.6454646013489887e-11,2.6454646013489887e-11,0.0,0.0,0.0,0.0,0.0,0.0
sh85008028,art museum attendance,2000,2.922045582928745e-10,2.5584377880139007e-10,2.3207050228272558e-10,3.353286423337019e-10,2.57386528261318e-10,2.551972095944853e-10,2.6261629428631876e-10,2.218700357365615e-10,2.8808013266545807e-10,3.0210760530129706e-10,2.0261092654817933e-10,2.0741782250088825e-10,2.4659780616307994e-10,3.0861516219544376e-10,3.346722700557438e-10,3.29641863408955e-10,3.398392103440681e-10,4.1851487850693864e-10,5.420349709747299e-10,5.715459370661932e-10,5.943999493995822e-10,6.711126808048703e-10,7.408026122098946e-10,7.887358925706688e-10,8.393216513667503e-10,7.906524086236695e-10,8.60612970768734e-10,8.289798490514398e-10,8.541518593609331e-10,8.623423136281236e-10,9.331513904840628e-10,8.275652901052714e-10,7.856362425697126e-10,6.787899468698098e-10,6.676100986519845e-10,6.126812826920006e-10,4.815160700721854e-10,3.5181392967526774e-10,3.417926551904252e-10,3.166888690770657e-10,2.7780818568198413e-10,2.991391896094748e-10,2.744479559288074e-10,2.824370311040246e-10,3.4569010600488907e-10,3.443086076665436e-10,3.7308617931164355e-10,4.392598776034595e-10
sh95005676,como,1995,7.66126151127873e-07,7.697471379221331e-07,7.698577232899639e-07,7.781063258810252e-07,7.892532694535723e-07,8.127899556096909e-07,8.37284727448028e-07,8.617175167179819e-07,8.770317768884825e-07,8.930408852984453e-07,8.992288669057238e-07,8.969013530881317e-07,8.989227169600512e-07,9.072277449086374e-07,9.215900723000072e-07,9.268297431222285e-07,9.48304683329281e-07,9.681108158579786e-07,9.812569898035429e-07,9.947596542162127e-07,9.945339235598234e-07,9.931705548398205e-07,9.974064645045162e-07,9.999570048895608e-07,9.937270083218232e-07,1.0112214624626224e-06,1.0111459423322944e-06,1.0089640066867395e-06,1.0072512017630534e-06,1.0160979509643168e-06,1.0200306714707093e-06,1.038026499667868e-06,1.0140578998288554e-06,9.83977912433606e-07,9.602618223834649e-07,9.186257120828909e-07,9.043223048147658e-07,8.859643529348807e-07,8.606955526728466e-07,8.557171794522367e-07,1.0645267804873115e-06,1.0850184796110703e-06,1.1059372216086098e-06,1.1213653185534424e-06,1.1345719076267681e-06,1.1711612322394074e-06,1.2296846050072195e-06,9.725085736694145e-07
sh2017004886,nannochloropsis,2017,2.8874147864343946e-11,1.1141984695983708e-10,1.211509029671228e-10,1.1186781164105954e-10,1.0722652240320001e-09,1.3640850492808404e-09,2.4546904965021862e-09,3.102250470399248e-09,4.119831236080808e-09,5.718795782166148e-09,7.010158104796866e-09,7.250006943999259e-09,8.752725738636613e-09,1.0078508396896676e-08,1.0747553914296809e-08,1.1629143003725036e-08,1.2732706847207176e-08,1.2806802243692239e-08,1.3572242399395584e-08,1.2940446747885685e-08,1.3392161857647293e-08,1.5019177237214036e-08,1.556315168801551e-08,1.3726461074923892e-08,1.3895090756570788e-08,1.2898803259624764e-08,1.3531577629728928e-08,1.191031958128197e-08,1.0050471654821885e-08,8.65498970260638e-09,1.0269606274002483e-08,9.93171528896965e-09,9.960258044430396e-09,9.569501982993811e-09,1.1575801290238306e-08,1.4624493557626104e-08,1.520589170947043e-08,1.8021926920043707e-08,2.1491675220229404e-08,2.7007407797255808e-08,3.2422546667802496e-08,3.886229754519545e-08,4.7142843999568666e-08,6.192736525761117e-08,6.901996437277561e-08,7.507032805572264e-08,8.096524972689423e-08,8.924286275246995e-08
sh97000842,bunkers,1997,4.171147556406192e-06,4.202227376174511e-06,4.219985361799429e-06,4.192279499087154e-06,4.139766639248837e-06,4.075467196074696e-06,3.9592945997065415e-06,3.8658286336624e-06,3.7099554653096034e-06,3.5664492619792914e-06,3.499921303979597e-06,3.442260468635082e-06,3.4270252246768056e-06,3.4064562717787365e-06,3.3405993644603345e-06,3.3184463567642197e-06,3.284314952325852e-06,3.2351505961840788e-06,3.2597294928163523e-06,3.286673647537221e-06,3.248563683725531e-06,3.2982959454628695e-06,3.366735523418148e-06,3.5307899753129443e-06,3.582164192447327e-06,3.651763070980759e-06,3.6387229500269806e-06,3.7336730916962787e-06,3.717955088543279e-06,3.705840226033271e-06,3.5949668329000676e-06,3.6230206767888718e-06,3.596824495564636e-06,3.6632068383326514e-06,3.652247972611017e-06,3.64279623544031e-06,3.720311710114281e-06,3.7332207454153103e-06,3.638138896602309e-06,3.549035075953563e-06,3.460868116369733e-06,3.346179213886096e-06,3.2991179910943354e-06,3.1960692277995373e-06,3.13455156911714e-06,3.1392065624209074e-06,3.129289010088409e-06,3.084584981613049e-06
sh2009005674,beet armyworm,2009,4.3466896956778633e-08,4.755363145481085e-08,4.8282941330265075e-08,4.493930428379438e-08,4.810691514787826e-08,4.500826136986737e-08,4.505351699649448e-08,4.389126912513712e-08,4.190590539953394e-08,3.90681215260702e-08,4.201367243441319e-08,3.887118766201276e-08,3.962194385731928e-08,4.3403363288868624e-08,4.489246804255982e-08,4.2567845944074006e-08,4.523227145415895e-08,5.055401354877746e-08,5.566691969387051e-08,5.963719563521564e-08,5.841012500756859e-08,5.836794901520733e-08,6.012413071874009e-08,5.8482973690012126e-08,5.1715241063716403e-08,4.443393823022612e-08,3.745073406450995e-08,3.1565286676634076e-08,2.7311923881727177e-08,2.452924761771138e-08,2.116210382872257e-08,1.9904857376934485e-08,1.75194791962398e-08,1.5947694805106587e-08,1.556747855376612e-08,1.5046597328709025e-08,1.195063008720727e-08,1.0595849873598234e-08,7.796763458566599e-09,8.389644358199253e-09,8.445192908581748e-09,8.127469943085075e-09,8.696938831796532e-09,9.893219510480137e-09,1.0244102873519749e-08,1.078810759012431e-08,1.0738592911424538e-08,1.164331799551055e-08
sh93009132,minorities in advertising,1993,8.707567132615335e-11,1.2486087025420645e-10,1.040507252118387e-10,1.2128305800139317e-10,1.0366398761222203e-10,1.3374392218712394e-10,2.592443140119511e-10,2.8080114275463863e-10,2.71183831838741e-10,3.315828113073912e-10,3.733148695926415e-10,4.2081427578666286e-10,4.456142830725326e-10,3.537326200802366e-10,3.496706580040167e-10,3.3268436170590705e-10,4.4733834394675547e-10,4.823002077079609e-10,5.505120184117513e-10,6.079408816639376e-10,6.727680015266341e-10,8.873552423603405e-10,1.0145056744086706e-09,9.54961327277142e-10,1.0588757291620153e-09,1.1073570691363547e-09,1.4399919074608342e-09,1.609830764228873e-09,1.4700339373365156e-09,1.7003077770154959e-09,1.7923720211405441e-09,1.7159938366095862e-09,1.6435921368946574e-09,1.361743999803552e-09,1.2214792322448202e-09,1.3485347491459798e-09,1.0788674170306552e-09,1.1583058282368545e-09,1.3470618083290454e-09,1.361793783889136e-09,1.3458008735200977e-09,1.296281505747121e-09,1.2144405134306702e-09,1.1850831595811811e-09,1.0192820585579782e-09,8.098990864531992e-10,8.115423014154466e-10,7.569983338090447e-10
sh94004504,cultural relations in literature,1994,1.717025306657849e-11,1.373620245326279e-11,1.1446835377718992e-11,9.811573180901994e-12,0.0,0.0,0.0,1.7117287745957046e-11,1.7117287745957046e-11,1.7117287745957046e-11,1.7117287745957046e-11,1.7117287745957046e-11,1.7117287745957046e-11,1.7117287745957046e-11,0.0,0.0,2.2947253224587475e-11,6.122521735628185e-11,1.2313826347476464e-10,1.3103229959399165e-10,1.469201263624788e-10,1.546041023378234e-10,1.620015629580759e-10,1.6169561721314706e-10,1.528615507982524e-10,1.0505919646146872e-10,1.1132902685046758e-10,9.544120008198043e-11,1.2478361399725912e-10,1.2471199866454745e-10,1.0207069118488882e-10,8.893794827586582e-11,8.307410761283179e-11,9.386043381013184e-11,1.0046635795116617e-10,7.666729106728783e-11,7.565109203760173e-11,8.347672801017098e-11,8.249878905020047e-11,7.42519379315354e-11,4.930174522600948e-11,4.269582108497514e-11,3.688539107086061e-11,3.057574481300586e-11,2.2750108840436615e-11,8.653041824735475e-12,1.0383650189682569e-11,1.2979562737103212e-11
sh93000125,cavity nesting birds,1993,7.313167082328986e-09,9.173593559785865e-09,9.229519014215351e-09,9.066498277837676e-09,1.0706521878888527e-08,1.1732191956528461e-08,1.22343308708068e-08,1.192989688881501e-08,1.1069216163712383e-08,1.0707349867359963e-08,1.0843871516504265e-08,1.0076888993376666e-08,1.0265050873302968e-08,1.0500493444991804e-08,9.56260664105749e-09,9.325780797399461e-09,9.628629258490172e-09,9.83249695502405e-09,1.1223966202884254e-08,1.0393708675968512e-08,1.0383326790141295e-08,1.052395873075786e-08,1.0247677042754137e-08,9.953849841592975e-09,9.7873850274377e-09,8.29766288962649e-09,8.664337963858776e-09,9.218858382529071e-09,8.735667634203668e-09,8.732149323560843e-09,9.048092047924435e-09,8.460909536977296e-09,8.104562993434459e-09,6.871545062621585e-09,5.100351533476876e-09,4.6468666330520435e-09,3.7156415528697256e-09,2.563357458339783e-09,2.0089591032390612e-09,1.4044895727578182e-09,1.2873148866332509e-09,1.2658582128939014e-09,1.0880310065606936e-09,1.1891396230796173e-09,1.1196966994459728e-09,1.0871828963708121e-09,1.1943880634524005e-09,1.1136152156671075e-09
sh85049445,fluorspar,2001,7.749062005332763e-07,7.360112567467159e-07,7.12735930689587e-07,7.098707062670343e-07,6.670227373143419e-07,6.068604185228579e-07,5.670007395041207e-07,5.529937969825965e-07,5.354665347517235e-07,5.03280001505029e-07,4.624807369766972e-07,4.4010813242599335e-07,4.074971964604775e-07,3.9559388790835356e-07,3.707078913051308e-07,3.429006259839107e-07,3.2247302221814175e-07,3.009805396328248e-07,2.778551263818231e-07,2.585921933999766e-07,2.311516177469695e-07,1.9125887381086066e-07,1.7229804365044366e-07,1.5830129250196272e-07,1.3658802129959405e-07,1.3010799610260748e-07,1.2040162677824452e-07,1.1502516784096211e-07,1.1962435466103936e-07,1.2020004736684742e-07,1.1961331614669074e-07,1.2328032996974142e-07,1.298025106105462e-07,1.2575175935231454e-07,1.227371625009014e-07,1.247643248069744e-07,1.1103805875660257e-07,1.0112932284149302e-07,9.916459846822022e-08,8.687187837092389e-08,7.951449488127364e-08,7.701985946834927e-08,6.029084370540965e-08,6.106203179895298e-08,5.9455380233196046e-08,4.993790066072183e-08,4.696827926101155e-08,4.8589303244112036e-08
sh90004689,electric guitar music,1990,4.810733686411162e-10,4.1797889316352863e-10,3.860504508660748e-10,3.3892456698301846e-10,2.086627240042002e-10,2.1618270764792568e-10,1.747189298002232e-10,1.409862028710153e-10,1.4714041592288144e-10,1.2989612659307173e-10,1.5878633626207972e-10,1.4758660811321963e-10,1.8808657359766935e-10,2.843467093727181e-10,3.7595278130710316e-10,4.679807032963762e-10,5.740714724026104e-10,6.595465617106492e-10,7.899396850926825e-10,8.963443400210126e-10,9.130328160189549e-10,9.918617514616456e-10,9.766704350029037e-10,9.506046624466589e-10,1.0010380342111753e-09,1.0156496239271157e-09,1.067575694513323e-09,1.0745829855900763e-09,1.1457283291747634e-09,1.2073754411931085e-09,1.1814416543290803e-09,1.1297982326471547e-09,1.2633625113318242e-09,1.3210712300878606e-09,1.272862751212316e-09,1.2627127037431342e-09,1.1358336647219032e-09,1.1991094540919622e-09,1.2224112867775805e-09,1.0160812702132903e-09,8.21702051143466e-10,8.13792555168621e-10,6.226059647998891e-10,7.078116366830502e-10,6.18124950034295e-10,5.525843023897655e-10,5.328276708738144e-10,5.440942835166496e-10
