Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh90004767,stressmap,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40419329710705e-11,2.3137831333437068e-10,2.8325877754475925e-10,5.275414589294464e-10,9.612264753996617e-10,1.0480353747542382e-09,1.3589203512465176e-09,1.345128028803647e-09,1.436528170227293e-09,1.5709040298731279e-09,1.4597705901207648e-09,1.1311938677427413e-09,1.1143707791856044e-09,1.0804642428768091e-09,1.578993195619097e-09,1.5674191364477089e-09,1.463089326775302e-09,1.4334855272048396e-09,1.553710937189447e-09,1.6193062282930462e-09,1.3994445121583749e-09,9.017976301222458e-10,7.597949189451304e-10,7.707148733699614e-10,8.437985394730127e-10,6.830565493181379e-10,6.092343152781193e-10,5.896877207764043e-10,5.667579154005382e-10,6.326532522067067e-10,6.789992506742567e-10,5.209397308366828e-10,4.5634801691475854e-10,3.9458914905373833e-10,3.5701901950664043e-10,2.988171436481478e-10,1.6402054119663793e-10,2.896608647384724e-11,8.761880110341735e-12,1.095235013792717e-11
sh90004936,schemas,1990,1.951494310373919e-06,2.044200365337867e-06,2.0832158973473997e-06,2.1187902421875216e-06,2.278011626113666e-06,2.393339631952362e-06,2.4891080685683435e-06,2.562548592436954e-06,2.7243174529320764e-06,2.8692539049745117e-06,3.063817068480408e-06,3.184537006935273e-06,3.4192243465874794e-06,3.6280406303354696e-06,3.870236499680518e-06,4.0422084445931684e-06,4.220908596804657e-06,4.40614647614565e-06,4.671292190611232e-06,4.8544210861362665e-06,5.0968960078101776e-06,5.350967529064007e-06,5.523282443295773e-06,5.683158525264223e-06,5.858664476961503e-06,5.958656516782758e-06,6.1304830894623055e-06,6.291231950437562e-06,6.5013264743505565e-06,7.146995845537518e-06,8.016159117545602e-06,8.638702343135832e-06,9.101190521339232e-06,9.636045180343464e-06,9.859356495769867e-06,1.0042022666031039e-05,9.776076208164808e-06,9.30411871048208e-06,8.985224992404215e-06,8.81884826006608e-06,8.554568384537752e-06,8.357875979935424e-06,8.08217601897869e-06,7.771020636338042e-06,7.420556091328786e-06,7.052473061577957e-06,6.672358260856723e-06,6.339546928527232e-06,6.165983667240359e-06,5.952955880248259e-06
sh90004943,emotions in adolescence,1990,1.396180931284574e-10,1.4928825814441992e-10,1.852749978899689e-10,2.0007762510257775e-10,1.728464122821968e-10,1.6174874683686343e-10,1.768811550601728e-10,2.1701320948586122e-10,2.0648036405668257e-10,1.624353940045596e-10,1.290017373676923e-10,1.3611383151542914e-10,1.414313111069987e-10,1.173220171806528e-10,7.718996275496437e-11,6.087010558296159e-11,6.655951484413336e-11,7.878508956338237e-11,1.6056523372791935e-10,4.5686782036107644e-10,5.034700563201686e-10,5.888705445885759e-10,7.288421612271025e-10,8.309695154196106e-10,9.34466582486986e-10,1.0609764445969535e-09,9.745053752047944e-10,1.0889738257960755e-09,1.113351296572196e-09,1.1089607828259788e-09,1.1903286278274513e-09,1.1986081378415454e-09,1.0931667183570035e-09,9.878007900730535e-10,9.882195741281065e-10,9.281275510047189e-10,9.36650469982433e-10,8.359470620682747e-10,9.104601859139765e-10,9.168123755216267e-10,9.914895080549116e-10,1.1410406394542415e-09,1.240870714216572e-09,1.3268606729217272e-09,1.6770862813565911e-09,1.693391697203474e-09,1.8693386417174232e-09,1.9373082634638328e-09,1.8893130733499406e-09,2.099988322991353e-09
sh90005208,individuation,1990,5.15017154990513e-07,5.123515267699274e-07,5.234152822587711e-07,5.290613374015327e-07,5.429944078290988e-07,5.638192210848698e-07,5.856727561269679e-07,6.024126895465672e-07,6.323584178359994e-07,6.524731566629511e-07,6.737206545847601e-07,7.024033379005233e-07,7.301104534547916e-07,7.544155922918626e-07,7.647987634758213e-07,7.847952143365454e-07,8.0141855895404e-07,8.212493014168677e-07,8.563913399420705e-07,8.750594831955347e-07,8.884615895349279e-07,9.373418351598423e-07,9.468895660593882e-07,9.6289832663053e-07,9.79383831056383e-07,9.873647075101362e-07,9.941696404883578e-07,9.966070209227462e-07,9.722570534260416e-07,9.912614953152702e-07,9.975968675381342e-07,1.0161621050283224e-06,1.0033946404962896e-06,1.0020046547210004e-06,1.012216782086961e-06,1.0145668866879637e-06,1.0161030368474204e-06,1.01345597638374e-06,9.941208960850029e-07,1.0013714066261662e-06,1.0655850341862688e-06,1.1036628697217286e-06,1.1423189404470768e-06,1.1704182892234373e-06,1.1731196445692e-06,1.2020248778078977e-06,1.2088511514256922e-06,1.1672362531522928e-06,1.1451483305280342e-06,1.1205262010621775e-06
sh90005333,critical thinking in children,1990,4.089179550526012e-10,3.66723201805641e-10,3.590133294817388e-10,3.338045465040018e-10,3.580860538643371e-10,3.2700481905623136e-10,2.758117940387145e-10,2.534366793808093e-10,2.5096238083697845e-10,2.3088582434827032e-10,2.0480698882861606e-10,1.61891341602224e-10,1.745677967259139e-10,1.5629304398309277e-10,1.6048780558465736e-10,1.7280175306539598e-10,1.9079896789493085e-10,2.683227727308589e-10,3.486765439867209e-10,6.171893353533266e-10,7.067913962433002e-10,7.640810538841628e-10,8.063762926240653e-10,8.305203048104242e-10,8.625497474006633e-10,8.897471504604975e-10,6.871193628957669e-10,6.545972806463027e-10,6.116629286401221e-10,6.56903688191411e-10,6.929168826021379e-10,6.900903499434158e-10,6.785696131978674e-10,6.960409153806373e-10,7.932591944426193e-10,8.265264311262716e-10,7.984077055243701e-10,7.454249524189002e-10,7.112240325449612e-10,7.157541270984082e-10,7.062284155296655e-10,5.951360857498716e-10,5.348276345605386e-10,5.557200810635265e-10,5.706062745319024e-10,5.267007405615079e-10,4.987593027075807e-10,4.410545782762565e-10,4.469236106197094e-10,4.994995892598775e-10
sh90005340,index of personality characteristics,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3440963456014938e-11,1.639282836458327e-10,1.639282836458327e-10,1.639282836458327e-10,2.5133073400240846e-10,3.4294977175568826e-10,4.3060842986568966e-10,9.748779799296464e-10,1.0728706573941744e-09,1.4257171395851538e-09,1.5597381878126475e-09,1.5401809748207184e-09,1.5307268706545229e-09,1.6514486048510184e-09,1.2363051138386538e-09,1.0886872197397273e-09,7.906003629543079e-10,8.507709140356415e-10,8.867841064638274e-10,8.846642069697858e-10,7.440700040233545e-10,7.163146266618372e-10,7.316449985544133e-10,7.187126013378073e-10,5.732883334719219e-10,5.146527291634482e-10,5.071334899639116e-10,4.786970740435135e-10,3.883747212718447e-10,2.821822458238492e-10,2.459888200872269e-10,1.9722148864428516e-10,1.519986631599262e-10,7.947286826642014e-11,4.0123094826752645e-11,6.5727695277203085e-12,7.887323433264371e-12,0.0
sh90005634,electional astrology,1990,1.932866382572951e-09,1.7610340311002836e-09,1.7186553349461213e-09,2.0074382582811546e-09,1.902891087757208e-09,1.8333552553080018e-09,1.8548607486266823e-09,1.832147160671768e-09,1.8805667553943385e-09,1.8353847177196174e-09,1.5321722486979656e-09,1.5812972156890671e-09,1.485640986719534e-09,1.4868089453065216e-09,1.459202129663487e-09,1.38128151724077e-09,1.388609756446708e-09,1.4501846048413962e-09,1.5648244292605043e-09,1.8928349854769562e-09,1.848474675904464e-09,2.100743234129914e-09,2.509806292358022e-09,2.712545148319296e-09,2.655176847733103e-09,2.832483556730603e-09,2.8533141340730025e-09,3.104300371818493e-09,3.1633408209354373e-09,3.735204195050499e-09,4.413243082487409e-09,4.63682345198351e-09,4.831328863760412e-09,4.865092772096283e-09,4.842596830478829e-09,4.461274776189152e-09,3.6406953582820584e-09,2.9861272789794793e-09,2.8090113608174917e-09,2.47329685427614e-09,2.0492271840235767e-09,1.7086796241298575e-09,1.7344970090661063e-09,1.5520789274339355e-09,1.3460476689117602e-09,1.3794037744878164e-09,1.4802082074930452e-09,1.5450272328881851e-09,1.7182209641197766e-09,1.845809843512014e-09
sh90005662,decision making in adolescence,1990,1.6167268912514743e-11,2.613009392193888e-11,3.245721053035666e-11,5.389930168853141e-11,1.0539807518813608e-10,1.0539807518813608e-10,1.0539807518813608e-10,1.5537118218984196e-10,1.459452687670369e-10,1.6249316574829768e-10,1.5293506441408208e-10,2.3815538430227434e-10,2.3815538430227434e-10,2.537650873165756e-10,2.1004978213128618e-10,2.2529673761516123e-10,2.1415980298668457e-10,2.2582954256611387e-10,1.548544442477238e-10,3.300737317397345e-10,3.4953461603267783e-10,3.9630540168977824e-10,3.877594986172778e-10,4.274686115991942e-10,4.2666644969086807e-10,4.0125414498984723e-10,3.255350909471742e-10,3.389242904185328e-10,3.6792330590903633e-10,4.697410863063745e-10,5.411882603762702e-10,6.632173416604952e-10,7.584580339773224e-10,8.271821873295782e-10,1.0282747218188464e-09,1.088632383643746e-09,1.256461745163013e-09,1.3738110753169774e-09,1.7041797264035922e-09,1.988338264373248e-09,2.315897458427767e-09,2.5907845179711546e-09,3.058879072656165e-09,3.4254209022826262e-09,3.839966930739371e-09,3.8638974866889164e-09,3.827067269241662e-09,3.886497636449807e-09,3.929582030604007e-09,3.827470585263115e-09
sh90005783,creative ability in adolescence,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1134219874222304e-11,2.193447447483367e-10,2.403870971326835e-10,2.6806133106888856e-10,3.1496869794851127e-10,3.285377446284242e-10,3.8331436834150775e-10,4.195654775987886e-10,3.044217417829438e-10,3.136667572504034e-10,3.0424573178271837e-10,3.0303050545045704e-10,3.6052248884667545e-10,3.591092185522322e-10,3.1691468497082754e-10,3.181138289295607e-10,3.4092269880175204e-10,3.2266949033323197e-10,3.0407031059720424e-10,2.556206932632524e-10,2.5804641161959145e-10,2.390887983626046e-10,2.1500099518194967e-10,1.6190475745795193e-10,1.7880616431931173e-10,1.5171320350797808e-10,1.291017907657986e-10,7.331271899081924e-11,4.7079536697707574e-11,1.9718308004919766e-11,2.3661969605903722e-11,0.0
sh90005821,grief in adolescence,1990,4.655513821671953e-11,3.724411057337562e-11,3.103675881114635e-11,2.660293612383973e-11,2.660293612383973e-11,1.7746394631590334e-11,3.28788028548997e-11,2.4109293926345897e-11,2.4109293926345897e-11,3.223699481961059e-11,3.223699481961059e-11,3.223699481961059e-11,3.223699481961059e-11,8.215275681955347e-11,8.215275681955347e-11,8.215275681955347e-11,9.475072115794347e-11,9.475072115794347e-11,9.475072115794347e-11,2.2779095871466078e-10,2.0702560102733462e-10,2.5301047913507876e-10,3.802574064158483e-10,4.368280533922115e-10,4.888530924308996e-10,6.102085919890143e-10,5.401887449257054e-10,6.01979537646307e-10,6.657726240350786e-10,6.252976068480251e-10,6.518498830987429e-10,7.113809040845291e-10,6.490794955087737e-10,6.634311661543205e-10,6.240788689398131e-10,5.391438724038673e-10,5.038376853624563e-10,4.482935466295793e-10,3.896482813982503e-10,3.8452701786595433e-10,3.6037560683615284e-10,3.1253179459083443e-10,2.983685416790838e-10,2.629558862321524e-10,2.250429366666497e-10,1.8842415524681196e-10,1.6578375676225476e-10,1.3132362442861795e-10,1.1859221521470785e-10,1.2955076768295104e-10
sh90005823,trust in children,1990,1.569935277265233e-09,1.531635956952826e-09,1.4082442156837516e-09,1.3226238299024473e-09,1.2679427889572548e-09,1.1534468405207031e-09,9.56980943398308e-10,8.779076934663431e-10,8.033868084678098e-10,7.878784361037282e-10,8.290576251306677e-10,8.21292056684448e-10,9.470209135736025e-10,9.80025292565293e-10,1.0748237929641175e-09,1.1405108088105973e-09,1.3055034870606316e-09,1.2892037536722206e-09,1.3757676585259201e-09,1.3470906295205103e-09,1.3558394357634666e-09,1.3026786445182103e-09,1.2036655471939615e-09,1.0699676412730318e-09,1.1246247261826562e-09,1.2621318112661572e-09,1.3531652143041116e-09,1.3163219051466018e-09,1.4383677012349707e-09,1.6529965397463604e-09,1.7941756775711033e-09,1.8627597391161567e-09,1.873197776455385e-09,1.869289323033366e-09,1.931678617656767e-09,1.8753905174838182e-09,1.8598968714351423e-09,2.1534424461876e-09,2.1966470993363606e-09,2.121503924915454e-09,2.323014585751761e-09,2.463881836651487e-09,2.665998666868357e-09,2.698851993078653e-09,2.5041983486850942e-09,2.4634186307889323e-09,2.5275640330724163e-09,2.394784109442198e-09,2.379789876272298e-09,2.2645363084716763e-09
sh90005937,gifted teenagers,1990,3.0919436455612015e-10,2.9507569720976785e-10,2.941900635137588e-10,3.0716490561395153e-10,3.8913889075350584e-10,4.872211483470628e-10,5.600541325344124e-10,6.758432766802119e-10,7.271368636176311e-10,8.558119599893261e-10,9.573565938019485e-10,9.566715445623914e-10,9.601714081557728e-10,1.057301545422305e-09,9.71277450332954e-10,1.1199036742602443e-09,1.1535130896102507e-09,1.1496625427447657e-09,1.2043293079070214e-09,1.3053257894222815e-09,1.322913392918869e-09,1.5432201047803152e-09,1.612026033988499e-09,1.7884837133100693e-09,1.9453918396829445e-09,2.1323919098735294e-09,2.312671835781797e-09,2.3647759504554143e-09,2.3586256003849115e-09,2.520454468151507e-09,2.3974445087901077e-09,2.425962085978688e-09,2.4291795876406142e-09,2.4240556466865422e-09,2.51564657993697e-09,2.4569481905339127e-09,2.3010428780643822e-09,2.3402355628762297e-09,2.44488520896789e-09,2.3884279217099648e-09,2.2816071333840527e-09,2.1454683109465934e-09,2.169335972266159e-09,1.9522336767996418e-09,2.016490956356444e-09,1.8526779951447534e-09,1.725296711052593e-09,1.6672697042419138e-09,1.6797141372260072e-09,1.6022863114431574e-09
sh90006030,parent and infant,1990,4.462918482689426e-09,4.898648423012908e-09,5.634343952047131e-09,6.4307324495233816e-09,8.561017956547147e-09,1.0766685443494968e-08,1.420328432247661e-08,1.723028922714523e-08,2.1079531806090475e-08,2.413808722692701e-08,2.774828258982263e-08,2.8704715167304773e-08,3.0597880793554426e-08,3.125931673627783e-08,3.29924980529972e-08,3.181873162172444e-08,3.137455802104672e-08,2.9627176093897723e-08,2.9946348007994384e-08,2.964027582799281e-08,2.9011119397170145e-08,2.6468264937434816e-08,2.7513955491918563e-08,2.682849838219521e-08,2.6830558306846693e-08,2.704366437436149e-08,2.6948530135085484e-08,2.6618733702858466e-08,2.715733290628971e-08,2.6668692006721302e-08,2.6696171909994833e-08,2.6870788037603688e-08,2.7679145184696308e-08,2.6223351658789214e-08,2.647521795248345e-08,2.6372396704935474e-08,2.616937572643458e-08,2.7009914942045206e-08,2.703055770831139e-08,2.5453379888419018e-08,2.7890003443129367e-08,2.8218443953533156e-08,2.861122484913912e-08,2.89833059377972e-08,2.8389069099489716e-08,2.9273113940789638e-08,2.9540282914242155e-08,2.810652492054681e-08,2.772892434416141e-08,2.802638243183664e-08
sh90006046,spanish astrology,1990,2.971136010831987e-11,2.37690880866559e-11,1.980757340554658e-11,1.697792006189707e-11,1.697792006189707e-11,8.546388795073666e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594262834193541e-12,1.1420105139325898e-10,1.3954233998462025e-10,1.7081010217356862e-10,2.192599574124543e-10,2.4991614730066457e-10,2.994528196837669e-10,3.7803576340739957e-10,3.0044023419899853e-10,3.0248298508807533e-10,2.9871818510837246e-10,2.915697048879094e-10,3.1530572002542405e-10,3.044115376438228e-10,2.754966830062092e-10,3.044653041588725e-10,3.2516433395064174e-10,2.976613717413963e-10,2.710616711246569e-10,2.2688737892430566e-10,2.3855982368108693e-10,2.1387270030378706e-10,1.7048273507188786e-10,1.223996657996805e-10,1.223996657996805e-10,1.0769799139799728e-10,9.748007857262359e-11,4.71651438143412e-11,1.5589915271428468e-11,0.0,0.0,0.0
sh91000039,interpersonal communication in infants,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.496354496414078e-11,2.4915652081196933e-10,2.7721299065776503e-10,3.2564290153302977e-10,3.993544780581512e-10,4.739842328151309e-10,5.082196211489024e-10,5.544170004042773e-10,4.731908634766516e-10,5.23881545287454e-10,5.728020795776295e-10,5.790517470278494e-10,5.645505570964612e-10,6.050238683068849e-10,5.768399369276977e-10,5.852719935679168e-10,6.127173173593142e-10,5.153668721938739e-10,4.787543655166665e-10,4.5819577497243e-10,4.4485505755277796e-10,3.581112470055611e-10,3.02579320725955e-10,2.1599205559029245e-10,2.3852726539961925e-10,2.064573006602518e-10,1.6688732637889662e-10,1.1124339643897585e-10,8.501021414586418e-11,6.900045234255654e-11,5.535324837380173e-11,2.9754943300930314e-11
sh91000104,state trait anger expression inventory,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.695803815639073e-12,7.695803815639073e-12,3.8556292583250393e-11,5.335678872937193e-11,9.778892130575732e-11,1.5619865867003543e-10,1.9863408685729033e-10,2.5538406112080025e-10,3.059483876561535e-10,3.317943400186049e-10,4.2893049429742243e-10,4.675901491399007e-10,4.3486261020702395e-10,4.888667843554779e-10,6.493051810504572e-10,6.775218521136241e-10,7.280182131744592e-10,6.961697924483851e-10,6.578606627703567e-10,7.92071404496854e-10,8.328616486950682e-10,7.571790456533429e-10,7.314805150482329e-10,7.028160394931657e-10,7.956771313250804e-10,8.546693670246392e-10,7.245774000638353e-10,7.244048238248218e-10,6.273662759927388e-10,7.981033116134993e-10,8.522368743253089e-10,7.925021449269506e-10,8.057177230957891e-10,9.549954507748204e-10
sh91000346,mental representation in children,1991,0.0,3.9588837763560035e-11,4.3672830398374294e-11,3.7433854627177965e-11,3.7433854627177965e-11,4.598522257426296e-11,4.598522257426296e-11,4.598522257426296e-11,1.7707481314577223e-11,8.551367947084998e-12,8.551367947084998e-12,8.551367947084998e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.191466452750035e-11,2.1115149708071457e-10,2.5323620184940816e-10,2.9474755176244523e-10,3.4165491864206794e-10,3.687930120018937e-10,4.578050240487487e-10,5.501634822316756e-10,4.471601779330671e-10,4.3536284101618e-10,4.2427350521734297e-10,4.6303890087275237e-10,4.960293723385182e-10,4.6038071371030346e-10,3.9129838654997483e-10,3.64757384514945e-10,4.300432406012522e-10,4.153064375535452e-10,3.5130804366758003e-10,3.194437447697128e-10,3.3302727986009705e-10,3.184418636519621e-10,2.9754979135360975e-10,2.362856844708082e-10,2.3186807830897852e-10,2.553087998949774e-10,2.2704453396725302e-10,1.6582169764285075e-10,1.4841979034674324e-10,1.2788922582977294e-10,1.054343071182906e-10,1.1207457531470233e-10
sh91000350,determination,1991,0.00010730548724815873,0.00010754548884352318,0.00010832359785056231,0.00010947612314491411,0.00011066796333112894,0.00011195649176404356,0.00011303395162268738,0.00011292320443071083,0.00011347089397492779,0.00011428719742961642,0.00011386701103664692,0.00011297589940149751,0.00011171099460240193,0.0001096159114919463,0.0001089061276520104,0.00010699022831450594,0.00010362245594568016,0.00010034478046537955,9.792650239656945e-05,9.520795013722527e-05,9.275506512744895e-05,8.993188175263413e-05,8.915632054629433e-05,8.753653880050093e-05,8.631084317067032e-05,8.476822374748923e-05,8.32697477422901e-05,8.1742601470112e-05,8.021482036243928e-05,7.693288713276731e-05,7.528714294963254e-05,7.278210568814912e-05,7.039926556492647e-05,6.81101491513512e-05,6.617253923888594e-05,6.393548969009807e-05,6.130276413562003e-05,5.7644789425783714e-05,5.443738671326503e-05,5.241308471547909e-05,5.0013751465301474e-05,4.69434445358758e-05,4.361959982146724e-05,4.139387638401741e-05,3.955376100875945e-05,3.8902287570121146e-05,3.674433672399816e-05,3.5493467793768295e-05,3.503367687456433e-05,3.520046690337793e-05
sh91000603,children in dreams,1991,4.342442586069417e-10,5.228330629547529e-10,4.5598359116327813e-10,4.2385946538317903e-10,4.732230520142012e-10,4.687408041080334e-10,4.3898878381616006e-10,4.4329970448421715e-10,3.6694666303532005e-10,3.9019427718651427e-10,4.0419885444628207e-10,3.185821869208397e-10,3.2180564909262925e-10,3.3470888362506304e-10,3.3065397840394336e-10,3.685033107032292e-10,3.624075816229969e-10,3.6219888943248407e-10,4.051316469799726e-10,6.925037740666631e-10,7.952979515026191e-10,8.300256127255094e-10,8.704636327215378e-10,9.196585288941326e-10,9.899025914448879e-10,1.0711582553486161e-09,8.579464499947065e-10,8.27437707636872e-10,8.930511736861466e-10,9.176550888215626e-10,1.015652443100582e-09,1.0101521687574546e-09,9.16190777510468e-10,9.448941138452086e-10,9.920390743997247e-10,9.171546954440351e-10,8.785284464193514e-10,8.041366421946654e-10,8.036932518305585e-10,8.451855653838055e-10,7.723193671895143e-10,6.901547964074542e-10,7.380713535382847e-10,6.730059689105275e-10,7.111437505337636e-10,6.380457794052942e-10,6.179407922857205e-10,6.254066807256005e-10,6.464983222376208e-10,6.025383881072544e-10
sh91000625,astrology and childbirth,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3947242601605826e-10,2.794171996952802e-10,3.1883280936030797e-10,3.8245627300069277e-10,4.0178035105269723e-10,4.798179115932705e-10,5.756248850590546e-10,3.9287081128008035e-10,3.874411823114242e-10,3.769145095240083e-10,3.783699762235518e-10,4.525096269913931e-10,4.4546228808847333e-10,4.140779604121038e-10,4.295735334907442e-10,4.707565825252352e-10,4.418676456476232e-10,4.025215755947593e-10,3.1442500785556453e-10,3.22800982372711e-10,2.9156776992778077e-10,2.3982332588077885e-10,1.641251321357221e-10,1.641251321357221e-10,1.3839227184865776e-10,1.3302511076800679e-10,5.365891461320668e-11,2.0469481268722436e-11,0.0,0.0,0.0
sh91000819,attention in newborn infants,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.304888341045209e-12,1.5448908967573083e-10,1.8254555952152655e-10,2.586497063155375e-10,3.122581256065349e-10,3.258271722864478e-10,3.669096390799899e-10,4.5371202826517884e-10,3.5296126735647905e-10,3.551921653624898e-10,3.0951003268267895e-10,3.0730527249873367e-10,3.483985560366014e-10,3.6067944266169963e-10,3.11762960685564e-10,3.1416885759583124e-10,3.3166810567816386e-10,3.012460915639638e-10,2.715168011059786e-10,2.451187368159223e-10,2.4754445517226134e-10,2.2858684191527446e-10,1.9268098921942922e-10,1.4489437328529016e-10,1.4489437328529016e-10,1.2322000463622322e-10,9.495573870849888e-11,3.916666693351953e-11,1.2933484640407856e-11,0.0,0.0,0.0
sh91001822,success in adolescence,1991,7.75322740037554e-11,6.202581920300432e-11,7.19775547034877e-11,6.169504688870374e-11,6.099787094077896e-11,5.139428813083491e-11,6.652669635414427e-11,7.381000919586584e-11,7.381000919586584e-11,6.45468197740013e-11,7.2383647191167e-11,1.0238513608357941e-10,1.60979088194489e-10,1.368697942681431e-10,1.5021934589100538e-10,2.5873046661477924e-10,2.8514553912506457e-10,3.5087085221390575e-10,3.6124172700776775e-10,5.074026496584441e-10,5.540048856175364e-10,5.837259267219404e-10,5.324759214902259e-10,5.623467415933575e-10,6.058409379331284e-10,6.531280447030774e-10,5.347942594721314e-10,5.859849401347793e-10,6.944173678540594e-10,7.130816730744576e-10,7.836712429780996e-10,7.98453886341477e-10,7.992808795772736e-10,8.388618609269015e-10,8.268602251306133e-10,6.791787568857391e-10,6.804519170344747e-10,6.259561698339157e-10,5.681923027316721e-10,5.545319203825727e-10,4.654532077224311e-10,3.9823151522431846e-10,4.477752910522373e-10,4.615440926273148e-10,4.122111759073479e-10,3.870121049028999e-10,3.1029700634352e-10,3.0947483927364533e-10,3.4537238347009946e-10,3.1023371718785775e-10
sh91001960,parapraxis,1991,1.085085600538438e-08,9.996467209560933e-09,1.0785403348201326e-08,1.000400832907549e-08,1.0523658314815737e-08,8.742845722188784e-09,7.993915317393098e-09,6.99657771401669e-09,6.717687353310512e-09,6.230802150520536e-09,7.626552851053294e-09,8.085707402734541e-09,8.784012034115544e-09,9.208121602016782e-09,9.572197436972875e-09,1.027124927471812e-08,1.0878391440625823e-08,1.0221256534116113e-08,1.1087331571199963e-08,1.1321801630143863e-08,1.1845436251917935e-08,1.2441481090403567e-08,1.2958367115456504e-08,1.2157352876391542e-08,1.1933973639656679e-08,1.1331578275906665e-08,1.17496456041826e-08,1.1367188099032603e-08,1.1261683305638766e-08,1.1467317062684764e-08,1.2120748378684804e-08,1.214931258722296e-08,1.2901260428517723e-08,1.237986407881134e-08,1.2610308990971897e-08,1.2757415222929597e-08,1.25739745634417e-08,1.188709756669293e-08,1.2303520731988499e-08,1.1030761695927728e-08,1.416984453483134e-08,1.5139158945314575e-08,1.5585495865119307e-08,1.5928489213128712e-08,1.631534099488796e-08,1.7984479115265972e-08,1.8350486981146193e-08,1.6097753537576882e-08,1.583364950541455e-08,1.581119804874853e-08
sh91002594,loneliness in adolescence,1991,2.1936018106127886e-10,2.1308192849067708e-10,2.1814701781086576e-10,2.2825364118636164e-10,2.4454864720548283e-10,3.0867760431041447e-10,2.009549798390583e-10,2.002118817956422e-10,2.0599889353846634e-10,2.606218266992017e-10,2.977196168168256e-10,3.5772259658419156e-10,3.217945731310528e-10,3.662096072815884e-10,4.0228675648615713e-10,4.058174168732252e-10,3.509554784683225e-10,3.8627415006677243e-10,3.862216741859889e-10,5.620285719955464e-10,7.040224816813799e-10,7.321808739659184e-10,7.914456867652575e-10,8.213165048858479e-10,8.246859009178718e-10,8.761830209781861e-10,8.271716625144318e-10,8.363485519215429e-10,1.0645315462465277e-09,1.2022958620746697e-09,1.2676930001763255e-09,1.287546369620791e-09,1.2457005997160549e-09,1.2417498433273509e-09,1.2530724008022862e-09,9.774704210723556e-10,8.935215077752825e-10,8.710539957974233e-10,8.928766738866159e-10,9.355888697699338e-10,9.230668704594627e-10,8.972119664282399e-10,1.0913031639073598e-09,1.0811791615764462e-09,1.1037296899853365e-09,1.0807640799169261e-09,1.0585492824550474e-09,1.0630305276084402e-09,1.022161751768058e-09,8.945674019253391e-10
sh91002601,astral body,1991,1.3851199300203565e-07,1.265811220521606e-07,1.2182683868308672e-07,1.1544697597898335e-07,1.080230118757908e-07,1.0738098730438723e-07,9.625477301520937e-08,7.508581200152807e-08,7.430658341362314e-08,7.250502858766844e-08,6.915184179197881e-08,7.00252000140305e-08,7.144331969028257e-08,7.901744179260513e-08,8.391760416718137e-08,8.34111098122917e-08,7.920079332051394e-08,8.21869229086582e-08,8.244896032522494e-08,7.82662233628812e-08,7.365891351575139e-08,7.245371819869507e-08,7.693028968025485e-08,1.0001348769746772e-07,1.1683704303895395e-07,1.3557380231847353e-07,1.4565371185647805e-07,1.543903974804417e-07,1.6212970502497387e-07,1.6656369581755886e-07,1.802937409560842e-07,1.7655425180669792e-07,1.7166952553739264e-07,1.7578836897335396e-07,1.7953447291230956e-07,1.845954362080753e-07,1.8598372975367483e-07,1.6913064991674093e-07,1.7641385930550205e-07,1.803908757790867e-07,2.1144343480396633e-07,2.266922388012472e-07,2.3536232874088655e-07,2.4199842749373803e-07,2.4403429957527145e-07,2.445685769297724e-07,2.487441818402226e-07,2.2514222916200644e-07,2.1534595451982996e-07,2.1250158281291287e-07
